"AF3","F7","F3","FC5","T7","P7","O1","O2","FC6","F4","F8","AF4"
4092.3077,4097.4359,4086.1538,4237.9487,4080,4131.2821,4110.7692,4117.9487,4127.6923,4126.1538,4113.8462,4102.5641
4099.4872,4102.5641,4087.1795,4243.5897,4085.641,4146.6667,4101.0256,4110.2564,4127.1795,4123.5897,4114.8718,4103.5897
4120,4104.6154,4101.0256,4250.7692,4101.0256,4125.1282,4111.7949,4131.2821,4149.7436,4148.7179,4136.9231,4129.7436
4111.2821,4107.1795,4094.359,4246.6667,4106.6667,4126.1538,4113.3333,4134.359,4151.7949,4145.641,4127.6923,4125.1282
4100.5128,4102.0513,4083.5897,4251.7949,4100,4141.5385,4110.7692,4124.1026,4138.4615,4128.7179,4108.7179,4105.1282
4097.9487,4104.1026,4086.1538,4248.7179,4087.6923,4133.3333,4113.3333,4122.0513,4136.9231,4130.2564,4108.2051,4101.0256
4089.7436,4104.6154,4086.6667,4233.3333,4081.5385,4128.7179,4109.7436,4124.6154,4137.4359,4135.3846,4107.6923,4101.5385
4109.2308,4108.2051,4098.4615,4248.2051,4109.7436,4133.3333,4112.8205,4141.5385,4144.6154,4145.1282,4120.5128,4116.4103
4137.4359,4122.5641,4116.4103,4275.3846,4116.9231,4130.7692,4128.7179,4158.9744,4161.5385,4157.9487,4143.5897,4137.9487
4126.1538,4114.359,4106.1538,4267.1795,4072.8205,4124.6154,4128.7179,4152.3077,4155.8974,4145.641,4140.5128,4128.7179
4093.8462,4104.1026,4080,4240.5128,4053.8462,4116.4103,4112.8205,4132.3077,4126.6667,4113.8462,4110.2564,4096.9231
4089.2308,4104.6154,4078.9744,4240,4098.4615,4110.2564,4107.6923,4123.0769,4114.359,4106.6667,4097.9487,4088.7179
4107.1795,4105.641,4095.3846,4256.9231,4130.2564,4122.5641,4111.7949,4125.641,4127.1795,4124.6154,4114.8718,4105.1282
4121.5385,4116.4103,4108.2051,4264.1026,4116.9231,4112.8205,4115.3846,4136.9231,4138.4615,4139.4872,4133.3333,4118.9744
4117.9487,4110.7692,4109.7436,4262.0513,4106.6667,4091.7949,4119.4872,4143.5897,4136.9231,4138.9744,4135.3846,4117.4359
4102.0513,4103.0769,4098.9744,4257.4359,4093.3333,4113.8462,4122.0513,4135.8974,4127.6923,4131.7949,4124.1026,4103.5897
4106.1538,4107.1795,4097.9487,4256.9231,4065.641,4117.9487,4118.4615,4133.3333,4127.1795,4135.3846,4126.1538,4104.1026
4098.9744,4099.4872,4095.3846,4238.4615,4062.5641,4113.3333,4108.2051,4125.1282,4122.0513,4127.6923,4122.0513,4103.0769
4082.5641,4103.0769,4092.8205,4226.6667,4097.9487,4130.2564,4108.2051,4123.5897,4125.641,4121.0256,4116.4103,4097.9487
4103.5897,4110.7692,4109.7436,4254.8718,4122.5641,4111.7949,4118.4615,4148.2051,4151.7949,4145.1282,4142.5641,4116.9231
4108.2051,4106.6667,4109.7436,4268.2051,4093.3333,4079.4872,4118.9744,4155.8974,4150.2564,4146.6667,4146.6667,4116.9231
4086.1538,4105.641,4089.2308,4247.1795,4082.0513,4098.4615,4116.4103,4139.4872,4127.6923,4118.9744,4121.0256,4094.8718
4096.9231,4108.7179,4091.2821,4241.0256,4111.2821,4123.0769,4124.1026,4138.9744,4130.2564,4124.6154,4126.6667,4101.5385
4102.5641,4111.7949,4099.4872,4242.0513,4082.5641,4103.5897,4122.0513,4140,4133.8462,4136.4103,4135.3846,4109.2308
4078.4615,4101.0256,4088.2051,4228.2051,4046.6667,4100.5128,4111.2821,4121.5385,4118.4615,4117.4359,4118.4615,4091.7949
4083.0769,4102.5641,4087.1795,4234.8718,4093.8462,4124.1026,4118.4615,4123.5897,4123.0769,4116.9231,4120,4092.8205
4099.4872,4114.359,4100,4248.2051,4126.6667,4123.5897,4128.7179,4145.641,4136.4103,4135.8974,4132.3077,4108.7179
4086.1538,4106.6667,4095.3846,4236.4103,4097.9487,4109.2308,4123.5897,4141.5385,4127.1795,4130.2564,4122.5641,4098.9744
4085.641,4111.2821,4089.2308,4236.4103,4083.5897,4102.5641,4120,4130.2564,4128.7179,4127.1795,4127.1795,4095.3846
4105.1282,4113.3333,4097.9487,4252.3077,4086.6667,4105.641,4126.1538,4140.5128,4146.1538,4144.6154,4145.641,4116.9231
4098.9744,4102.0513,4095.8974,4245.641,4076.9231,4116.4103,4129.2308,4143.0769,4135.3846,4140.5128,4129.7436,4114.359
4077.9487,4103.0769,4077.9487,4227.1795,4086.1538,4125.1282,4124.1026,4123.5897,4106.6667,4116.4103,4094.359,4084.6154
4084.6154,4106.1538,4077.9487,4231.7949,4111.2821,4121.0256,4121.0256,4121.0256,4110.2564,4115.3846,4089.7436,4085.641
4093.3333,4109.7436,4086.1538,4238.4615,4103.5897,4112.3077,4124.1026,4130.2564,4123.5897,4122.5641,4093.3333,4097.9487
4066.6667,4100,4069.2308,4221.5385,4068.7179,4117.4359,4123.0769,4116.9231,4111.2821,4108.7179,4065.641,4073.8462
4055.3846,4095.8974,4057.4359,4202.0513,4062.5641,4127.1795,4118.4615,4105.641,4101.0256,4094.8718,4053.8462,4053.3333
4083.0769,4113.3333,4075.8974,4211.7949,4094.359,4121.0256,4123.5897,4118.4615,4117.9487,4104.1026,4094.359,4072.3077
4098.9744,4109.7436,4092.8205,4234.359,4108.2051,4105.641,4126.6667,4134.359,4147.6923,4124.1026,4110.7692,4086.6667
4091.2821,4106.6667,4092.8205,4236.4103,4100.5128,4098.9744,4123.5897,4137.4359,4157.4359,4134.8718,4073.3333,4070.2564
4096.9231,4114.8718,4089.7436,4229.7436,4102.5641,4107.6923,4131.2821,4139.4872,4157.4359,4137.9487,4056.4103,4059.4872
4092.8205,4108.7179,4090.2564,4237.9487,4103.0769,4116.9231,4137.4359,4141.5385,4161.0256,4146.1538,4071.2821,4049.2308
4074.359,4109.2308,4092.3077,4244.1026,4100,4120.5128,4134.359,4135.3846,4147.6923,4145.1282,4069.2308,4046.6667
4095.8974,4109.7436,4091.7949,4246.6667,4097.4359,4126.1538,4135.3846,4125.641,4136.9231,4132.8205,4030.7692,4058.4615
4125.1282,4114.8718,4086.6667,4256.9231,4094.8718,4125.1282,4137.9487,4121.0256,4134.8718,4124.1026,4014.359,4037.4359
4160,4124.1026,4098.4615,4265.641,4100,4121.0256,4136.9231,4125.1282,4117.4359,4125.641,4095.8974,4004.6154
4224.1026,4124.1026,4120,4273.8462,4101.5385,4121.5385,4131.2821,4122.0513,4082.5641,4111.2821,4181.0256,4007.1795
4241.5385,4135.8974,4122.0513,4278.9744,4088.2051,4113.3333,4125.1282,4118.4615,4111.7949,4121.5385,4089.2308,3959.4872
4251.2821,4144.6154,4135.8974,4294.359,4090.7692,4106.6667,4127.1795,4131.2821,4184.6154,4201.0256,3937.4359,3865.641
4341.5385,4153.3333,4171.7949,4360.5128,4122.5641,4111.7949,4129.7436,4134.359,4143.0769,4229.7436,4011.7949,3877.9487
4415.8974,4168.7179,4170.2564,4478.9744,4160.5128,4113.8462,4129.7436,4127.6923,4058.9744,4164.6154,4201.5385,3920.5128
4465.641,4187.6923,4122.5641,4637.9487,4181.0256,4102.0513,4131.2821,4131.7949,4087.1795,4146.6667,4269.2308,3839.4872
4652.3077,4245.1282,4095.8974,4888.7179,4192.8205,4083.5897,4127.6923,4128.2051,4072.8205,4158.9744,4436.9231,3805.641
4903.0769,4316.4103,4101.5385,5191.7949,4229.2308,4081.0256,4124.1026,4115.8974,3916.4103,4102.5641,4867.6923,3894.359
5066.6667,4368.2051,4096.4103,5431.2821,4283.0769,4099.4872,4135.3846,4133.3333,3841.0256,4062.5641,5292.8205,3900.5128
5197.9487,4422.5641,4064.1026,5618.4615,4318.4615,4113.3333,4157.9487,4170.7692,3911.7949,4091.2821,5577.9487,3840
5321.0256,4474.359,4039.4872,5775.3846,4350.2564,4129.2308,4183.0769,4189.7436,3935.3846,4078.9744,5914.359,3878.4615
5383.5897,4508.2051,4058.9744,5841.0256,4386.6667,4152.8205,4203.5897,4208.7179,3968.2051,4054.359,6244.1026,3920.5128
5394.359,4517.4359,4085.1282,5853.3333,4409.2308,4161.5385,4208.2051,4243.5897,4069.2308,4105.1282,6398.4615,3869.7436
5405.1282,4527.6923,4091.7949,5902.5641,4427.1795,4173.8462,4219.4872,4273.8462,4073.3333,4137.9487,6568.7179,3864.6154
5440.5128,4545.1282,4104.6154,5950.2564,4474.8718,4221.0256,4251.2821,4298.4615,4028.7179,4095.3846,6834.359,3967.1795
5457.4359,4537.9487,4121.0256,5949.7436,4528.7179,4261.0256,4266.6667,4327.6923,4098.4615,4075.3846,6949.2308,4048.7179
5438.9744,4519.4872,4122.0513,5927.6923,4544.1026,4277.4359,4263.5897,4354.8718,4192.8205,4109.7436,6900.5128,4032.3077
5436.4103,4489.2308,4132.3077,5894.359,4542.5641,4301.5385,4269.7436,4371.7949,4207.6923,4135.8974,6914.359,3988.2051
5443.0769,4461.5385,4164.1026,5849.7436,4552.3077,4298.9744,4279.4872,4386.6667,4207.1795,4136.4103,7014.8718,3995.8974
5423.5897,4448.2051,4191.7949,5810.2564,4551.7949,4261.5385,4283.5897,4400,4218.4615,4135.3846,7091.2821,4027.1795
5418.9744,4415.8974,4212.3077,5782.5641,4542.5641,4257.4359,4289.2308,4405.641,4253.8462,4150.7692,7095.3846,4022.5641
5415.8974,4392.3077,4232.3077,5755.3846,4542.5641,4283.5897,4293.8462,4401.0256,4300.5128,4182.5641,7035.3846,4008.7179
5373.3333,4382.0513,4246.1538,5721.0256,4554.359,4295.8974,4296.4103,4400,4269.7436,4186.6667,7014.8718,4053.3333
5335.8974,4364.6154,4251.2821,5680.5128,4569.7436,4302.5641,4308.2051,4417.9487,4222.0513,4174.8718,7024.6154,4070.7692
5314.8718,4350.2564,4244.1026,5639.4872,4565.641,4307.6923,4309.7436,4416.9231,4228.7179,4169.7436,6998.9744,4021.5385
5264.1026,4332.3077,4232.8205,5599.4872,4533.8462,4294.8718,4283.5897,4376.4103,4214.8718,4144.6154,6935.3846,4016.9231
5226.1538,4327.6923,4249.7436,5567.1795,4518.9744,4272.3077,4276.9231,4365.641,4153.8462,4135.3846,6870.7692,4056.4103
5225.1282,4322.0513,4282.0513,5538.4615,4507.6923,4264.6154,4305.1282,4392.8205,4097.9487,4147.6923,6856.9231,4046.6667
5201.0256,4297.9487,4290.2564,5497.4359,4478.9744,4269.7436,4323.0769,4392.3077,4066.6667,4132.3077,6868.2051,4013.8462
5167.1795,4279.4872,4300,5455.8974,4478.4615,4253.3333,4324.1026,4389.7436,4076.9231,4123.0769,6826.1538,4026.1538
5161.0256,4257.9487,4330.2564,5420.5128,4492.8205,4224.6154,4324.6154,4413.3333,4089.2308,4146.6667,6755.8974,4029.7436
5135.3846,4246.1538,4343.0769,5369.2308,4467.6923,4226.1538,4323.5897,4412.8205,4060,4143.5897,6704.1026,4006.1538
5095.8974,4244.6154,4346.1538,5303.0769,4449.2308,4248.2051,4332.3077,4398.9744,4065.1282,4134.359,6642.0513,4010.7692
5090.7692,4240,4363.0769,5254.8718,4455.3846,4256.4103,4345.1282,4404.6154,4101.0256,4154.359,6603.5897,4037.9487
5076.4103,4246.6667,4364.6154,5231.7949,4450.7692,4256.4103,4340,4402.5641,4100,4156.4103,6560,4030.7692
5035.8974,4242.5641,4359.4872,5220,4446.1538,4257.4359,4337.9487,4394.8718,4106.1538,4153.8462,6452.3077,3991.2821
5012.3077,4238.4615,4374.359,5211.2821,4443.0769,4252.3077,4348.7179,4397.9487,4138.4615,4167.1795,6371.2821,3982.5641
4995.3846,4241.0256,4373.8462,5193.3333,4444.6154,4256.4103,4350.2564,4392.8205,4132.8205,4142.5641,6347.6923,4007.1795
4971.7949,4234.359,4354.359,5169.2308,4431.7949,4270.2564,4345.641,4384.1026,4093.3333,4088.2051,6327.6923,4036.4103
4946.1538,4232.3077,4356.9231,5141.5385,4390.2564,4269.2308,4347.1795,4383.5897,4090.7692,4076.4103,6270.7692,4028.7179
4917.4359,4222.5641,4368.7179,5095.3846,4372.3077,4252.8205,4345.1282,4383.0769,4110.2564,4090.7692,6224.1026,3994.359
4885.1282,4215.3846,4366.1538,5039.4872,4384.1026,4242.5641,4340,4380.5128,4114.359,4077.4359,6195.3846,3991.2821
4863.0769,4217.4359,4367.1795,4997.9487,4380.5128,4242.5641,4338.4615,4374.8718,4120,4060,6134.8718,3997.4359
4853.8462,4210.7692,4380.5128,4969.2308,4359.4872,4244.1026,4339.4872,4367.6923,4126.1538,4058.9744,6077.4359,3996.9231
4840,4213.3333,4389.7436,4945.1282,4334.8718,4240,4342.5641,4361.5385,4078.4615,4052.8205,6033.8462,4000.5128
4812.3077,4209.7436,4389.2308,4934.8718,4326.1538,4234.359,4337.4359,4352.8205,3967.1795,4048.7179,5962.5641,3992.3077
4794.8718,4207.1795,4394.8718,4929.7436,4351.7949,4241.0256,4331.2821,4349.2308,3862.5641,4057.9487,5880,3988.7179
4791.7949,4210.2564,4407.6923,4916.4103,4350.7692,4245.641,4335.3846,4350.7692,3787.1795,4055.8974,5832.8205,4011.2821
4771.2821,4201.5385,4411.2821,4902.5641,4312.3077,4237.4359,4333.8462,4344.6154,3742.5641,4041.5385,5789.2308,4017.9487
4741.0256,4203.5897,4410.7692,4881.0256,4314.359,4239.4872,4330.7692,4334.8718,3754.8718,4039.4872,5722.5641,3992.8205
4727.1795,4203.0769,4413.3333,4842.0513,4320,4245.1282,4332.8205,4335.8974,3798.9744,4048.7179,5666.1538,3993.8462
4724.6154,4192.8205,4416.9231,4800,4282.5641,4234.359,4331.7949,4340.5128,3817.4359,4047.1795,5649.7436,4022.5641
4698.9744,4190.2564,4411.7949,4743.0769,4261.0256,4229.2308,4324.6154,4322.0513,3810.7692,4021.5385,5645.1282,4028.7179
4660.5128,4183.5897,4405.641,4647.6923,4268.2051,4233.3333,4316.4103,4298.4615,3831.2821,4001.5385,5601.5385,4004.1026
4653.8462,4186.1538,4413.8462,4562.5641,4252.8205,4221.5385,4311.2821,4298.9744,3853.3333,4014.359,5531.2821,3981.0256
4668.2051,4191.2821,4426.1538,4550.7692,4236.9231,4210.7692,4309.7436,4304.1026,3851.2821,4032.3077,5496.9231,3986.6667
4662.0513,4194.8718,4433.8462,4577.9487,4260.5128,4226.6667,4319.4872,4302.0513,3940,4028.2051,5484.6154,4004.1026
4651.7949,4202.5641,4438.4615,4589.2308,4289.2308,4248.2051,4338.4615,4317.9487,4142.0513,4029.2308,5441.0256,4020.5128
4663.5897,4200,4444.6154,4600.5128,4298.9744,4260.5128,4345.641,4336.9231,4263.5897,4042.5641,5417.4359,4054.359
4662.0513,4201.5385,4446.1538,4610.7692,4303.0769,4263.5897,4336.4103,4324.6154,4277.4359,4053.3333,5407.6923,4071.7949
4640,4201.0256,4440,4598.9744,4310.2564,4261.5385,4328.7179,4307.6923,4306.6667,4061.5385,5371.2821,4056.9231
4621.0256,4194.359,4425.1282,4575.3846,4282.5641,4257.9487,4329.2308,4304.1026,4328.7179,4051.2821,5338.4615,4057.9487
4607.1795,4193.8462,4413.8462,4553.3333,4239.4872,4252.3077,4327.6923,4307.1795,4331.2821,4041.5385,5301.5385,4068.2051
4600,4185.1282,4413.8462,4538.4615,4246.1538,4246.6667,4323.5897,4310.2564,4349.2308,4052.3077,5246.6667,4053.3333
4593.3333,4189.2308,4417.4359,4529.7436,4273.3333,4242.5641,4324.6154,4306.1538,4343.5897,4052.3077,5221.0256,4045.641
4593.8462,4192.8205,4420,4521.5385,4262.0513,4244.6154,4330.2564,4305.1282,4361.5385,4051.2821,5196.9231,4077.4359
4591.7949,4181.5385,4426.6667,4510.2564,4243.0769,4251.2821,4331.2821,4307.6923,4404.6154,4073.3333,5120,4079.4872
4580.5128,4189.2308,4445.1282,4504.1026,4258.4615,4265.1282,4338.4615,4318.4615,4374.8718,4092.8205,5097.9487,4052.3077
4588.7179,4192.3077,4465.641,4511.7949,4275.8974,4286.6667,4356.9231,4337.4359,4338.9744,4098.4615,5145.1282,4091.2821
4598.4615,4187.1795,4462.0513,4517.9487,4264.6154,4292.3077,4361.5385,4338.9744,4378.4615,4090.2564,5114.8718,4153.3333
4583.5897,4187.1795,4450.7692,4509.7436,4253.8462,4281.0256,4354.8718,4327.1795,4411.7949,4077.4359,5044.1026,4144.6154
4572.8205,4181.0256,4458.9744,4490.7692,4268.7179,4281.5385,4355.8974,4329.2308,4403.5897,4085.1282,5044.1026,4118.9744
4555.8974,4178.4615,4461.0256,4470.7692,4267.1795,4290.2564,4352.3077,4329.7436,4405.641,4094.359,5046.6667,4125.641
4522.0513,4171.2821,4444.1026,4451.2821,4236.4103,4287.6923,4345.641,4314.359,4421.0256,4088.2051,4996.4103,4118.4615
4508.2051,4174.359,4444.1026,4441.0256,4241.0256,4282.0513,4348.7179,4310.7692,4428.2051,4092.8205,4962.0513,4121.0256
4508.2051,4183.0769,4452.3077,4441.0256,4264.1026,4275.8974,4344.1026,4319.4872,4435.3846,4103.5897,4948.7179,4152.3077
4499.4872,4176.4103,4450.2564,4440,4262.5641,4272.3077,4338.9744,4323.5897,4446.6667,4109.7436,4925.1282,4153.3333
4498.4615,4180,4448.7179,4429.7436,4256.9231,4282.0513,4350.7692,4321.0256,4456.4103,4120,4890.7692,4134.359
4501.0256,4180,4445.641,4418.9744,4256.4103,4292.3077,4352.8205,4316.4103,4466.1538,4117.4359,4827.6923,4144.1026
4482.0513,4176.4103,4435.8974,4419.4872,4258.9744,4289.7436,4340,4308.2051,4474.8718,4112.3077,4733.8462,4139.4872
4466.6667,4177.9487,4431.2821,4415.8974,4258.9744,4284.6154,4329.7436,4302.5641,4467.1795,4124.6154,4686.1538,4125.641
4472.3077,4170.7692,4429.7436,4401.0256,4241.5385,4282.0513,4320,4300,4448.7179,4125.641,4709.7436,4162.5641
4470.7692,4175.3846,4427.1795,4393.3333,4236.9231,4281.5385,4319.4872,4297.9487,4460,4116.4103,4711.2821,4193.3333
4458.4615,4178.4615,4428.2051,4389.7436,4260,4284.6154,4328.7179,4305.1282,4492.3077,4137.4359,4664.6154,4167.6923
4450.2564,4172.8205,4431.2821,4374.8718,4257.9487,4281.5385,4330.2564,4310.7692,4492.3077,4156.4103,4641.0256,4156.4103
4436.9231,4173.8462,4427.1795,4356.9231,4234.8718,4276.4103,4325.641,4301.5385,4479.4872,4138.9744,4634.8718,4168.7179
4435.3846,4171.7949,4425.641,4356.9231,4238.4615,4282.5641,4326.6667,4293.8462,4480,4123.0769,4618.4615,4173.3333
4439.4872,4174.359,4432.3077,4363.5897,4250.7692,4281.5385,4328.7179,4294.359,4481.5385,4125.1282,4596.9231,4189.7436
4414.8718,4174.359,4424.1026,4358.4615,4250.2564,4275.3846,4323.0769,4288.7179,4478.9744,4124.1026,4565.641,4188.7179
4389.2308,4169.7436,4407.1795,4346.6667,4237.9487,4276.4103,4315.8974,4278.4615,4476.4103,4117.9487,4544.1026,4163.0769
4393.8462,4171.7949,4404.6154,4352.3077,4223.0769,4272.3077,4312.3077,4278.4615,4474.8718,4114.359,4549.7436,4177.9487
4389.7436,4168.2051,4410.7692,4355.3846,4224.6154,4265.1282,4309.7436,4275.3846,4471.7949,4119.4872,4546.1538,4198.9744
4367.1795,4165.641,4407.6923,4327.6923,4213.3333,4266.1538,4306.6667,4269.2308,4474.359,4124.6154,4504.6154,4165.1282
4361.5385,4163.5897,4407.1795,4314.359,4205.1282,4260,4306.6667,4273.3333,4474.8718,4124.1026,4469.7436,4154.8718
4363.0769,4163.5897,4421.5385,4327.6923,4226.1538,4248.2051,4306.1538,4280,4471.7949,4131.7949,4463.5897,4200.5128
4357.4359,4171.2821,4430.7692,4319.4872,4226.1538,4250.7692,4297.9487,4272.8205,4469.7436,4138.9744,4474.8718,4221.5385
4362.0513,4170.7692,4429.7436,4304.1026,4204.1026,4251.2821,4290.7692,4265.1282,4474.8718,4137.9487,4473.3333,4209.7436
4366.1538,4174.359,4432.8205,4312.3077,4213.8462,4234.8718,4293.8462,4271.7949,4496.4103,4148.2051,4429.7436,4198.9744
4348.7179,4172.3077,4435.8974,4307.6923,4210.2564,4226.6667,4299.4872,4276.4103,4497.4359,4154.8718,4403.0769,4195.3846
4321.5385,4159.4872,4424.1026,4286.1538,4172.3077,4234.8718,4290.2564,4263.0769,4467.6923,4128.2051,4413.3333,4199.4872
4317.9487,4170.2564,4420,4295.3846,4192.8205,4237.9487,4285.1282,4258.4615,4473.8462,4125.1282,4386.1538,4193.8462
4325.641,4173.8462,4433.3333,4314.359,4234.8718,4238.9744,4296.9231,4267.1795,4496.9231,4156.4103,4350.2564,4190.2564
4309.2308,4163.5897,4428.2051,4297.4359,4217.9487,4238.4615,4303.5897,4262.0513,4464.1026,4142.0513,4373.3333,4215.3846
4289.7436,4163.0769,4415.8974,4275.3846,4203.5897,4239.4872,4301.5385,4261.0256,4437.9487,4115.3846,4392.8205,4225.1282
4292.3077,4161.5385,4421.0256,4274.8718,4208.2051,4243.0769,4301.5385,4275.3846,4471.2821,4135.8974,4363.0769,4196.9231
4296.4103,4161.5385,4424.6154,4263.5897,4183.5897,4231.7949,4301.0256,4274.359,4488.7179,4148.7179,4348.2051,4197.4359
4281.0256,4158.9744,4413.8462,4244.1026,4169.2308,4221.5385,4290.7692,4258.4615,4463.5897,4130.2564,4353.8462,4222.0513
4273.3333,4164.1026,4416.9231,4257.4359,4204.1026,4230.2564,4285.1282,4259.4872,4450.7692,4134.359,4348.2051,4217.4359
4292.3077,4171.2821,4433.3333,4287.1795,4217.4359,4238.4615,4283.5897,4261.0256,4466.1538,4150.7692,4328.7179,4213.3333
4294.359,4166.6667,4430.7692,4297.9487,4195.3846,4232.3077,4276.4103,4245.1282,4480.5128,4151.7949,4291.2821,4213.3333
4281.0256,4172.3077,4430.2564,4314.359,4214.359,4227.1795,4278.9744,4249.7436,4475.3846,4157.4359,4288.2051,4224.6154
4292.8205,4174.359,4441.0256,4344.1026,4253.8462,4236.4103,4290.2564,4265.1282,4467.6923,4162.5641,4323.0769,4253.3333
4295.3846,4168.2051,4434.359,4353.8462,4249.2308,4246.1538,4291.2821,4253.3333,4473.8462,4155.3846,4314.8718,4258.9744
4265.1282,4168.2051,4414.8718,4341.0256,4233.8462,4244.6154,4285.641,4236.4103,4470.2564,4145.1282,4281.5385,4247.6923
4248.7179,4161.0256,4406.1538,4325.641,4235.3846,4238.4615,4282.0513,4238.9744,4455.8974,4139.4872,4282.5641,4245.641
4253.3333,4161.0256,4403.5897,4312.8205,4223.0769,4234.8718,4282.5641,4247.1795,4457.4359,4140.5128,4287.6923,4248.2051
