"AF3","F7","F3","FC5","T7","P7","O1","O2","FC6","F4","F8","AF4"
4257.9487,4155.3846,4165.641,4196.4103,4255.8974,4197.4359,4232.8205,4234.8718,4304.6154,4162.0513,4710.7692,4031.7949
4263.5897,4156.4103,4168.7179,4199.4872,4251.2821,4198.9744,4227.6923,4224.6154,4302.0513,4168.7179,4733.3333,4053.3333
4236.4103,4151.2821,4164.1026,4189.7436,4250.2564,4196.4103,4215.8974,4215.3846,4282.0513,4163.5897,4752.8205,4046.1538
4225.1282,4154.8718,4160,4196.9231,4251.7949,4191.2821,4213.8462,4208.7179,4281.0256,4157.4359,4750.2564,4049.2308
4253.8462,4171.7949,4176.9231,4212.3077,4258.9744,4198.9744,4226.6667,4215.3846,4317.4359,4173.3333,4754.359,4070.2564
4271.2821,4182.0513,4195.8974,4213.3333,4265.1282,4208.7179,4228.7179,4215.8974,4323.5897,4184.6154,4780,4071.7949
4262.5641,4185.1282,4196.9231,4213.3333,4266.6667,4208.7179,4217.9487,4204.1026,4293.8462,4176.4103,4799.4872,4077.9487
4255.8974,4183.0769,4191.2821,4214.8718,4262.5641,4202.0513,4209.7436,4190.7692,4282.5641,4169.2308,4790.2564,4086.1538
4261.0256,4176.9231,4192.3077,4210.2564,4253.8462,4203.0769,4208.7179,4183.5897,4311.2821,4174.8718,4775.3846,4078.9744
4269.2308,4176.4103,4198.9744,4210.2564,4248.7179,4211.7949,4206.1538,4185.1282,4330.2564,4179.4872,4780,4086.6667
4269.2308,4183.0769,4206.1538,4217.4359,4249.7436,4211.2821,4201.0256,4184.1026,4310.2564,4174.8718,4790.7692,4098.9744
4275.8974,4193.8462,4219.4872,4227.6923,4260,4209.2308,4201.5385,4185.641,4301.0256,4180,4790.7692,4108.2051
4287.6923,4195.3846,4228.2051,4231.2821,4268.2051,4212.3077,4204.6154,4187.6923,4313.8462,4189.2308,4787.6923,4127.1795
4288.7179,4195.3846,4224.6154,4229.7436,4267.1795,4216.4103,4205.1282,4180.5128,4316.4103,4187.1795,4784.6154,4141.0256
4282.5641,4203.0769,4217.9487,4232.8205,4271.7949,4218.9744,4208.7179,4171.7949,4309.2308,4177.9487,4774.359,4129.7436
4274.359,4198.9744,4212.3077,4237.4359,4272.3077,4216.9231,4210.7692,4169.7436,4301.5385,4172.8205,4764.6154,4112.8205
4276.4103,4192.8205,4216.9231,4237.4359,4267.6923,4217.4359,4208.2051,4175.3846,4297.9487,4177.9487,4771.2821,4123.0769
4274.8718,4190.7692,4220.5128,4233.8462,4260,4220.5128,4203.5897,4176.4103,4305.641,4177.9487,4770.7692,4127.6923
4273.8462,4185.1282,4221.0256,4234.359,4248.2051,4214.8718,4203.0769,4171.2821,4314.359,4173.8462,4758.9744,4127.1795
4287.1795,4189.7436,4224.1026,4243.5897,4245.641,4207.6923,4200.5128,4168.7179,4315.8974,4177.4359,4761.0256,4141.5385
4287.1795,4197.9487,4227.1795,4251.2821,4255.8974,4212.8205,4196.4103,4167.1795,4317.9487,4183.5897,4754.8718,4137.9487
4288.7179,4206.6667,4238.9744,4265.641,4271.2821,4227.1795,4200,4177.4359,4329.2308,4191.2821,4751.2821,4142.0513
4304.6154,4216.9231,4256.4103,4290.2564,4277.4359,4236.4103,4211.7949,4191.2821,4331.2821,4194.359,4779.4872,4172.8205
4307.1795,4220,4260,4300.5128,4282.5641,4240.5128,4219.4872,4192.3077,4313.3333,4192.3077,4785.641,4180
4299.4872,4221.5385,4252.3077,4300,4281.5385,4247.6923,4216.9231,4196.4103,4314.8718,4196.9231,4754.359,4170.2564
4295.8974,4221.0256,4251.2821,4303.5897,4266.6667,4250.2564,4217.4359,4201.5385,4333.8462,4200.5128,4743.0769,4176.9231
4294.8718,4215.8974,4252.8205,4306.6667,4268.2051,4248.2051,4218.4615,4190.7692,4331.7949,4194.359,4758.4615,4181.0256
4286.6667,4211.2821,4248.2051,4302.5641,4277.9487,4243.5897,4205.641,4177.9487,4303.0769,4185.1282,4740,4163.0769
4281.5385,4205.641,4248.2051,4299.4872,4266.6667,4238.4615,4196.9231,4180.5128,4294.8718,4184.1026,4700.5128,4147.1795
4294.359,4203.0769,4259.4872,4309.2308,4257.9487,4235.8974,4200.5128,4193.3333,4325.1282,4193.3333,4701.0256,4158.4615
4295.8974,4202.0513,4257.9487,4315.3846,4259.4872,4227.1795,4197.4359,4188.7179,4325.641,4188.2051,4695.3846,4162.5641
4286.1538,4210.7692,4246.1538,4310.7692,4255.3846,4220.5128,4193.8462,4176.9231,4301.5385,4176.9231,4663.0769,4155.3846
4294.359,4230.7692,4255.8974,4311.2821,4264.6154,4231.2821,4205.641,4186.6667,4308.2051,4183.0769,4670.2564,4173.8462
4308.7179,4234.359,4270.7692,4317.9487,4273.8462,4241.0256,4213.8462,4202.0513,4319.4872,4192.8205,4694.359,4197.4359
4311.2821,4228.7179,4268.7179,4321.5385,4266.6667,4241.0256,4211.2821,4211.2821,4313.8462,4196.4103,4680.5128,4196.4103
4307.1795,4233.8462,4264.6154,4326.1538,4268.2051,4240.5128,4212.3077,4213.8462,4312.3077,4196.4103,4658.9744,4183.5897
4306.1538,4238.4615,4268.7179,4333.8462,4278.4615,4243.0769,4216.9231,4218.9744,4316.4103,4199.4872,4666.6667,4191.7949
4312.3077,4235.3846,4270.2564,4332.3077,4272.3077,4241.0256,4217.4359,4221.0256,4312.3077,4201.5385,4663.0769,4201.0256
4305.1282,4236.4103,4262.0513,4326.6667,4261.5385,4233.3333,4211.2821,4207.1795,4301.5385,4189.7436,4624.6154,4178.9744
4283.5897,4241.0256,4251.2821,4327.1795,4266.1538,4231.2821,4204.1026,4200.5128,4294.359,4178.9744,4612.8205,4166.1538
4279.4872,4229.7436,4246.6667,4329.2308,4263.0769,4232.8205,4199.4872,4210.7692,4288.7179,4181.5385,4630.7692,4186.6667
4288.2051,4222.5641,4251.7949,4334.359,4255.3846,4230.7692,4196.4103,4218.9744,4275.8974,4185.641,4623.5897,4202.5641
4281.5385,4232.8205,4252.3077,4336.4103,4257.9487,4224.6154,4195.8974,4218.4615,4267.6923,4177.4359,4602.0513,4192.3077
4272.3077,4229.7436,4245.1282,4324.1026,4252.8205,4223.5897,4198.4615,4218.4615,4274.359,4174.359,4586.1538,4173.8462
4276.9231,4224.6154,4245.641,4318.9744,4247.1795,4233.3333,4201.0256,4230.2564,4288.7179,4185.1282,4572.8205,4178.9744
4271.7949,4231.2821,4247.6923,4331.7949,4252.3077,4235.8974,4200.5128,4233.3333,4282.5641,4184.1026,4566.6667,4194.8718
4257.9487,4237.4359,4240,4331.2821,4245.1282,4224.1026,4196.4103,4221.5385,4259.4872,4174.359,4564.6154,4188.2051
4267.6923,4239.4872,4234.8718,4318.9744,4234.8718,4216.4103,4189.2308,4215.3846,4254.8718,4178.9744,4543.0769,4170.2564
4289.2308,4242.5641,4242.5641,4318.4615,4238.4615,4217.4359,4184.6154,4212.8205,4267.1795,4187.1795,4525.641,4177.4359
4292.3077,4257.4359,4252.3077,4326.1538,4249.2308,4222.5641,4188.2051,4216.4103,4279.4872,4187.6923,4532.8205,4196.9231
4275.8974,4267.1795,4250.2564,4317.9487,4252.8205,4222.5641,4193.8462,4224.6154,4278.4615,4182.5641,4517.9487,4186.1538
4265.641,4258.4615,4240.5128,4302.0513,4250.2564,4215.8974,4195.8974,4221.5385,4267.1795,4180.5128,4495.3846,4174.8718
4292.8205,4259.4872,4249.2308,4305.1282,4248.2051,4215.8974,4196.9231,4220.5128,4275.8974,4189.7436,4513.3333,4206.1538
4316.4103,4280,4266.1538,4321.5385,4246.6667,4224.6154,4198.4615,4227.6923,4284.1026,4200.5128,4521.0256,4228.2051
4292.3077,4293.3333,4262.0513,4325.641,4252.3077,4228.7179,4199.4872,4232.3077,4269.7436,4198.4615,4501.5385,4210.2564
4271.2821,4281.0256,4253.8462,4311.7949,4257.9487,4225.1282,4199.4872,4230.2564,4264.1026,4190.2564,4491.7949,4199.4872
4291.2821,4272.8205,4261.0256,4307.6923,4250.7692,4223.0769,4200.5128,4228.2051,4284.6154,4193.8462,4485.1282,4218.4615
4303.5897,4279.4872,4263.0769,4318.9744,4240.5128,4224.1026,4197.9487,4231.7949,4292.3077,4203.0769,4477.4359,4232.8205
4276.9231,4267.1795,4249.7436,4317.9487,4236.4103,4214.359,4187.6923,4225.1282,4262.0513,4190.2564,4467.6923,4213.8462
4268.7179,4247.6923,4240.5128,4304.1026,4236.9231,4205.641,4184.1026,4214.359,4255.8974,4179.4872,4444.1026,4196.4103
4281.5385,4244.6154,4239.4872,4298.9744,4234.8718,4205.1282,4187.1795,4212.3077,4270.7692,4184.6154,4426.1538,4206.1538
4271.2821,4245.641,4235.8974,4303.5897,4233.3333,4198.4615,4186.6667,4212.3077,4249.7436,4182.5641,4431.2821,4209.7436
4264.1026,4250.7692,4236.9231,4302.5641,4233.8462,4194.359,4186.6667,4219.4872,4237.4359,4184.1026,4451.2821,4204.6154
4273.8462,4252.8205,4242.0513,4294.359,4224.6154,4197.9487,4186.1538,4225.1282,4252.8205,4192.8205,4452.3077,4207.1795
4273.8462,4253.3333,4241.0256,4293.3333,4223.0769,4200,4184.1026,4220.5128,4253.3333,4194.359,4438.9744,4214.359
4256.4103,4263.0769,4233.8462,4297.9487,4234.8718,4196.9231,4182.0513,4214.359,4247.6923,4190.7692,4428.7179,4202.5641
4246.6667,4266.1538,4230.2564,4294.8718,4227.6923,4193.3333,4178.4615,4211.2821,4253.3333,4189.2308,4413.3333,4187.6923
4255.3846,4264.1026,4234.359,4299.4872,4215.3846,4190.7692,4178.9744,4212.8205,4252.3077,4186.1538,4406.1538,4194.359
4255.3846,4266.6667,4231.7949,4305.641,4216.4103,4184.1026,4178.9744,4212.3077,4244.6154,4179.4872,4404.6154,4191.2821
4249.7436,4267.6923,4225.641,4296.4103,4217.4359,4185.641,4175.3846,4212.8205,4245.641,4183.5897,4406.1538,4191.7949
4246.6667,4265.641,4227.1795,4290.2564,4215.3846,4194.359,4176.4103,4212.8205,4241.5385,4191.2821,4412.8205,4207.6923
4234.8718,4261.0256,4225.1282,4290.7692,4216.4103,4191.7949,4173.8462,4203.5897,4230.7692,4186.6667,4393.8462,4202.5641
4227.1795,4261.5385,4217.9487,4288.7179,4214.359,4182.5641,4162.5641,4196.9231,4227.6923,4183.0769,4370.7692,4190.2564
4226.6667,4266.6667,4215.8974,4288.7179,4206.6667,4177.4359,4158.9744,4200,4218.4615,4182.5641,4369.7436,4189.2308
4227.6923,4266.1538,4214.359,4286.6667,4208.7179,4179.4872,4165.1282,4203.5897,4211.7949,4181.0256,4363.5897,4185.641
4229.7436,4264.1026,4212.3077,4279.4872,4210.2564,4186.6667,4164.1026,4201.5385,4224.1026,4184.1026,4353.3333,4181.5385
4225.1282,4261.0256,4208.2051,4276.9231,4204.1026,4184.6154,4157.4359,4196.9231,4223.5897,4185.1282,4355.8974,4182.5641
4222.0513,4265.641,4204.6154,4277.4359,4208.7179,4181.0256,4155.3846,4197.9487,4214.8718,4181.0256,4352.8205,4181.0256
4224.6154,4266.1538,4202.5641,4272.8205,4208.7179,4181.5385,4151.2821,4197.9487,4214.8718,4176.9231,4344.1026,4183.5897
4221.5385,4260,4205.1282,4271.2821,4201.5385,4183.5897,4151.2821,4192.3077,4209.2308,4180,4347.1795,4187.1795
4217.9487,4258.4615,4205.1282,4274.359,4210.2564,4184.1026,4152.3077,4193.8462,4206.1538,4181.0256,4345.641,4189.7436
4218.4615,4252.3077,4196.9231,4273.3333,4214.8718,4180,4144.6154,4196.4103,4208.2051,4173.3333,4326.1538,4183.0769
4226.6667,4256.4103,4199.4872,4286.1538,4209.7436,4182.5641,4142.5641,4196.4103,4213.8462,4177.4359,4326.1538,4177.4359
4232.3077,4269.2308,4213.3333,4300,4209.7436,4193.3333,4149.7436,4202.0513,4214.359,4186.1538,4339.4872,4184.6154
4223.5897,4273.8462,4214.8718,4292.3077,4211.7949,4199.4872,4156.4103,4208.7179,4207.6923,4182.5641,4333.8462,4193.3333
4215.3846,4272.3077,4204.6154,4282.5641,4213.3333,4196.9231,4157.4359,4212.3077,4207.1795,4177.4359,4318.4615,4196.9231
4211.7949,4262.5641,4198.4615,4273.8462,4210.7692,4187.1795,4155.3846,4205.641,4205.1282,4175.3846,4307.6923,4193.8462
4211.2821,4254.8718,4197.4359,4260,4202.0513,4183.5897,4151.2821,4196.4103,4199.4872,4174.8718,4308.7179,4193.8462
4211.7949,4258.4615,4197.4359,4250.2564,4194.359,4192.3077,4151.7949,4196.4103,4198.4615,4172.8205,4308.7179,4198.4615
4207.1795,4258.4615,4201.0256,4248.2051,4201.0256,4189.7436,4153.3333,4200,4200,4171.7949,4299.4872,4194.359
4201.5385,4254.359,4200,4240,4204.1026,4166.1538,4143.5897,4196.4103,4189.2308,4169.7436,4283.5897,4178.4615
4209.7436,4261.0256,4204.6154,4241.5385,4199.4872,4162.5641,4148.2051,4194.359,4176.4103,4171.2821,4273.3333,4182.5641
4236.4103,4289.2308,4228.7179,4266.1538,4215.8974,4196.4103,4173.8462,4219.4872,4198.4615,4187.1795,4290.7692,4220.5128
