"AF3","F7","F3","FC5","T7","P7","O1","O2","FC6","F4","F8","AF4"
4176.4103,4121.0256,4149.2308,4172.3077,4146.1538,4137.9487,4125.1282,4119.4872,4129.7436,4156.9231,4221.0256,4170.7692
4168.2051,4122.0513,4139.4872,4166.1538,4154.359,4142.0513,4126.1538,4125.1282,4126.6667,4157.4359,4213.3333,4166.1538
4167.1795,4121.5385,4137.4359,4162.5641,4154.8718,4139.4872,4126.1538,4123.5897,4130.2564,4158.4615,4216.4103,4168.2051
4166.1538,4120,4142.0513,4162.0513,4149.2308,4138.4615,4127.6923,4125.641,4131.7949,4156.9231,4219.4872,4166.1538
4153.3333,4118.9744,4138.9744,4166.1538,4145.1282,4141.0256,4126.6667,4131.2821,4123.5897,4148.2051,4204.6154,4153.3333
4152.8205,4123.5897,4138.4615,4167.6923,4142.5641,4141.5385,4126.1538,4130.2564,4121.5385,4147.6923,4195.8974,4153.8462
4160.5128,4129.2308,4142.5641,4156.4103,4140,4138.9744,4125.1282,4125.1282,4126.6667,4151.2821,4202.5641,4160
4151.7949,4123.5897,4141.5385,4153.8462,4144.1026,4139.4872,4127.1795,4125.1282,4124.1026,4146.1538,4196.4103,4148.2051
4139.4872,4121.0256,4137.9487,4155.8974,4147.6923,4140.5128,4128.7179,4129.7436,4123.5897,4144.1026,4184.6154,4140
4138.4615,4126.6667,4136.4103,4144.1026,4144.1026,4141.0256,4128.7179,4131.2821,4124.1026,4145.1282,4184.1026,4145.641
4141.5385,4123.5897,4136.4103,4138.9744,4141.5385,4145.1282,4131.7949,4130.7692,4124.1026,4144.6154,4187.1795,4145.641
4137.4359,4119.4872,4135.8974,4147.1795,4142.0513,4145.1282,4131.7949,4132.3077,4126.1538,4145.1282,4185.1282,4136.9231
4128.2051,4124.6154,4135.3846,4143.0769,4140.5128,4138.9744,4125.641,4134.359,4121.0256,4142.5641,4176.9231,4133.3333
4130.2564,4126.1538,4139.4872,4134.359,4138.4615,4137.9487,4123.0769,4138.4615,4121.0256,4143.0769,4177.4359,4141.0256
4139.4872,4121.5385,4143.0769,4142.5641,4138.4615,4140,4124.6154,4138.9744,4131.7949,4149.2308,4185.1282,4147.1795
4134.8718,4124.1026,4140,4146.1538,4144.1026,4138.9744,4126.6667,4135.3846,4128.2051,4146.1538,4178.9744,4139.4872
4124.6154,4130.2564,4135.8974,4132.3077,4148.7179,4145.1282,4128.7179,4134.359,4117.9487,4134.359,4169.7436,4131.7949
4124.6154,4126.1538,4132.3077,4125.641,4145.641,4149.7436,4125.641,4131.7949,4117.4359,4130.2564,4173.3333,4130.7692
4124.1026,4117.4359,4129.2308,4137.9487,4143.0769,4143.5897,4121.0256,4127.1795,4118.9744,4136.9231,4171.7949,4129.7436
4120.5128,4120.5128,4128.2051,4141.5385,4147.6923,4140,4123.0769,4131.7949,4115.8974,4134.8718,4163.5897,4129.2308
4122.0513,4134.359,4127.1795,4127.6923,4148.7179,4142.0513,4125.641,4134.8718,4111.2821,4127.6923,4163.0769,4129.2308
4118.4615,4135.3846,4123.0769,4116.4103,4144.6154,4140.5128,4121.0256,4130.2564,4108.2051,4127.1795,4161.0256,4125.1282
4109.7436,4124.6154,4121.0256,4120.5128,4142.0513,4136.9231,4120.5128,4129.7436,4104.1026,4127.1795,4152.8205,4115.8974
4110.2564,4119.4872,4123.5897,4126.1538,4141.0256,4138.4615,4126.6667,4128.7179,4099.4872,4123.5897,4150.2564,4115.8974
4109.2308,4122.5641,4119.4872,4115.8974,4141.0256,4138.4615,4125.641,4123.5897,4097.9487,4118.4615,4150.2564,4117.9487
4103.5897,4128.2051,4113.3333,4108.2051,4138.9744,4138.9744,4123.0769,4123.5897,4101.0256,4116.4103,4146.6667,4112.3077
4114.359,4129.2308,4117.4359,4120,4136.9231,4140.5128,4125.1282,4124.6154,4106.1538,4123.5897,4150.7692,4114.359
4124.1026,4127.6923,4124.6154,4127.6923,4138.9744,4139.4872,4126.1538,4123.5897,4107.1795,4125.641,4153.8462,4118.9744
4114.8718,4124.6154,4123.5897,4120,4137.9487,4139.4872,4124.6154,4127.6923,4105.641,4122.0513,4146.1538,4116.4103
4112.8205,4126.6667,4121.5385,4119.4872,4138.9744,4141.5385,4124.6154,4130.2564,4103.5897,4122.0513,4144.1026,4115.3846
4121.0256,4127.6923,4123.5897,4125.641,4146.6667,4141.0256,4124.6154,4125.641,4103.0769,4123.0769,4150.7692,4121.0256
4121.0256,4123.5897,4123.5897,4125.641,4149.2308,4138.9744,4121.5385,4122.5641,4104.6154,4118.4615,4146.6667,4123.0769
4115.8974,4121.5385,4122.5641,4125.1282,4148.2051,4147.1795,4123.0769,4129.2308,4107.1795,4114.8718,4138.4615,4117.4359
4114.359,4124.6154,4123.0769,4123.0769,4146.6667,4151.7949,4128.2051,4135.3846,4103.0769,4118.9744,4141.5385,4117.4359
4114.8718,4125.641,4121.5385,4122.5641,4142.0513,4144.6154,4127.1795,4128.7179,4096.4103,4118.4615,4141.0256,4118.9744
4114.359,4125.641,4120,4124.6154,4136.9231,4139.4872,4121.0256,4121.0256,4102.0513,4112.3077,4136.9231,4115.8974
4110.2564,4127.1795,4119.4872,4123.0769,4136.9231,4144.1026,4123.0769,4126.1538,4111.2821,4114.359,4137.4359,4116.4103
4107.6923,4126.6667,4118.4615,4122.0513,4138.9744,4150.2564,4134.8718,4135.8974,4105.641,4116.4103,4135.8974,4117.4359
4112.3077,4124.6154,4120,4124.6154,4136.9231,4153.8462,4140.5128,4140.5128,4101.0256,4117.9487,4135.3846,4118.4615
4116.4103,4124.6154,4122.5641,4125.641,4136.4103,4155.3846,4140,4139.4872,4108.2051,4118.4615,4142.0513,4122.5641
4120,4128.2051,4123.5897,4127.6923,4139.4872,4148.2051,4135.3846,4137.4359,4114.8718,4120.5128,4151.7949,4127.1795
4123.0769,4127.1795,4125.1282,4128.7179,4138.4615,4142.5641,4129.7436,4137.9487,4112.8205,4128.7179,4150.2564,4128.2051
4120.5128,4126.1538,4126.1538,4126.6667,4135.3846,4148.2051,4126.1538,4136.4103,4107.6923,4127.6923,4138.9744,4126.1538
4117.4359,4126.6667,4124.1026,4125.641,4136.9231,4150.7692,4127.1795,4136.9231,4109.7436,4120,4135.3846,4125.1282
4115.8974,4123.5897,4122.0513,4125.1282,4140.5128,4146.6667,4132.8205,4141.5385,4111.2821,4122.0513,4140,4120
4114.8718,4122.0513,4124.1026,4126.6667,4138.4615,4148.2051,4136.4103,4143.0769,4104.6154,4125.1282,4135.8974,4116.9231
4118.4615,4120.5128,4127.1795,4128.2051,4137.4359,4150.7692,4132.3077,4138.9744,4104.6154,4123.5897,4130.2564,4123.5897
4118.9744,4124.1026,4125.1282,4126.1538,4138.9744,4142.0513,4125.1282,4133.3333,4112.3077,4121.5385,4134.359,4124.1026
4121.5385,4131.2821,4128.7179,4130.2564,4138.9744,4140.5128,4125.641,4134.8718,4115.8974,4126.1538,4141.0256,4124.6154
4132.8205,4131.2821,4139.4872,4140.5128,4139.4872,4150.2564,4129.7436,4140.5128,4121.5385,4135.8974,4148.7179,4134.359
4133.3333,4125.641,4135.8974,4140,4138.9744,4147.1795,4125.1282,4139.4872,4128.2051,4134.359,4152.8205,4136.4103
4128.2051,4123.5897,4123.5897,4135.8974,4138.4615,4137.9487,4120,4134.359,4127.6923,4128.2051,4150.7692,4132.8205
4131.7949,4128.2051,4128.7179,4138.4615,4141.0256,4143.5897,4122.5641,4135.8974,4124.6154,4127.6923,4146.6667,4134.359
4129.7436,4130.2564,4134.359,4131.7949,4140,4150.2564,4125.641,4138.9744,4123.5897,4130.7692,4140,4133.8462
4121.5385,4126.6667,4125.641,4127.1795,4136.9231,4145.641,4122.5641,4137.9487,4128.7179,4132.8205,4136.4103,4133.8462
4123.5897,4128.7179,4126.1538,4136.4103,4139.4872,4146.6667,4123.5897,4136.4103,4131.2821,4129.2308,4135.3846,4134.8718
4127.6923,4131.7949,4136.9231,4140.5128,4142.5641,4156.4103,4129.7436,4133.8462,4127.1795,4125.641,4129.2308,4131.7949
4121.0256,4129.2308,4134.8718,4134.8718,4139.4872,4151.2821,4130.7692,4131.2821,4126.6667,4124.1026,4122.0513,4125.1282
4120.5128,4129.7436,4131.7949,4134.359,4136.9231,4141.5385,4127.1795,4129.2308,4132.3077,4125.641,4120.5128,4125.1282
4124.6154,4133.3333,4135.8974,4137.4359,4138.4615,4143.5897,4130.2564,4126.1538,4137.4359,4125.1282,4123.0769,4127.6923
4121.0256,4132.8205,4131.7949,4138.4615,4139.4872,4144.6154,4136.4103,4123.0769,4130.7692,4120,4114.359,4123.0769
4122.0513,4130.7692,4131.7949,4139.4872,4138.4615,4142.5641,4133.8462,4127.1795,4126.1538,4124.6154,4109.2308,4124.6154
4128.7179,4133.3333,4136.4103,4137.9487,4137.9487,4140,4130.2564,4130.7692,4132.3077,4130.7692,4120.5128,4130.2564
4120.5128,4127.6923,4126.1538,4136.9231,4138.4615,4138.9744,4135.3846,4123.5897,4131.7949,4121.0256,4116.9231,4123.0769
4112.8205,4119.4872,4121.0256,4140,4138.9744,4144.1026,4142.0513,4124.1026,4131.7949,4116.9231,4105.1282,4118.4615
4125.1282,4129.7436,4134.8718,4142.5641,4145.1282,4150.7692,4140,4137.4359,4146.6667,4127.6923,4119.4872,4131.2821
4135.3846,4134.8718,4142.5641,4144.1026,4146.6667,4145.641,4138.4615,4143.0769,4156.9231,4133.3333,4136.9231,4140.5128
4129.7436,4122.0513,4137.9487,4152.3077,4141.0256,4137.9487,4140,4137.9487,4148.2051,4128.7179,4127.6923,4133.3333
4124.6154,4120,4137.9487,4152.3077,4143.5897,4144.1026,4140,4137.4359,4143.5897,4128.7179,4116.9231,4128.2051
4129.2308,4130.2564,4138.4615,4141.5385,4147.6923,4154.359,4143.5897,4141.0256,4152.3077,4132.3077,4121.5385,4133.3333
4130.7692,4129.7436,4136.9231,4144.6154,4144.1026,4154.8718,4150.7692,4138.9744,4152.3077,4128.7179,4125.1282,4133.3333
4126.6667,4123.5897,4140,4153.8462,4140.5128,4152.3077,4153.8462,4139.4872,4148.7179,4129.2308,4124.1026,4130.7692
4121.0256,4121.5385,4135.8974,4147.1795,4141.0256,4153.8462,4153.3333,4142.5641,4148.2051,4130.2564,4117.9487,4125.641
4118.9744,4121.0256,4125.1282,4136.4103,4138.4615,4155.8974,4150.2564,4141.5385,4145.641,4123.0769,4112.3077,4120
4122.5641,4128.7179,4128.7179,4143.5897,4136.4103,4152.3077,4148.7179,4144.1026,4151.2821,4123.5897,4118.9744,4126.1538
4125.1282,4135.3846,4139.4872,4151.2821,4140.5128,4152.3077,4150.2564,4153.8462,4158.4615,4129.2308,4126.6667,4131.7949
4124.6154,4128.2051,4138.9744,4148.2051,4142.0513,4156.4103,4152.3077,4158.9744,4157.4359,4130.2564,4124.6154,4127.6923
4122.5641,4124.6154,4137.4359,4149.7436,4140,4156.4103,4154.359,4157.9487,4154.359,4130.7692,4121.5385,4127.6923
4123.5897,4133.3333,4140.5128,4153.3333,4138.9744,4153.8462,4151.2821,4153.8462,4149.2308,4129.7436,4121.5385,4132.3077
4123.0769,4134.8718,4138.9744,4147.1795,4141.5385,4153.3333,4143.0769,4143.0769,4143.5897,4127.6923,4120.5128,4127.6923
4119.4872,4130.2564,4134.8718,4138.9744,4142.5641,4151.7949,4143.0769,4135.8974,4142.0513,4122.5641,4116.4103,4116.9231
4118.9744,4126.1538,4133.8462,4138.9744,4137.9487,4150.7692,4152.8205,4140,4148.2051,4121.0256,4117.9487,4118.4615
4122.5641,4126.6667,4133.3333,4141.0256,4137.9487,4151.7949,4154.8718,4143.5897,4156.4103,4127.1795,4128.2051,4129.2308
4123.5897,4131.7949,4134.359,4140,4140.5128,4147.6923,4146.6667,4141.5385,4160,4129.7436,4132.8205,4130.2564
4124.1026,4132.8205,4135.8974,4138.4615,4138.9744,4140.5128,4139.4872,4138.9744,4163.0769,4129.2308,4129.7436,4125.641
4126.1538,4132.3077,4136.4103,4144.1026,4137.9487,4140.5128,4135.8974,4138.9744,4164.1026,4128.2051,4130.7692,4127.6923
4125.641,4127.6923,4137.9487,4153.3333,4138.9744,4141.0256,4136.4103,4138.9744,4160,4128.2051,4131.2821,4132.3077
4128.2051,4123.0769,4139.4872,4155.3846,4140.5128,4141.5385,4137.9487,4138.4615,4160,4130.2564,4127.1795,4133.8462
4131.7949,4128.7179,4139.4872,4152.3077,4141.5385,4149.7436,4139.4872,4141.0256,4163.0769,4131.2821,4131.2821,4131.2821
4129.7436,4131.2821,4140,4145.1282,4140.5128,4153.8462,4141.0256,4140,4162.0513,4134.359,4135.3846,4130.7692
4126.6667,4129.7436,4139.4872,4138.9744,4138.4615,4148.2051,4138.4615,4135.8974,4158.4615,4133.3333,4127.1795,4129.7436
4124.6154,4125.641,4133.3333,4141.5385,4138.9744,4148.2051,4138.4615,4137.4359,4158.4615,4130.7692,4121.0256,4125.641
4122.5641,4122.0513,4126.6667,4144.1026,4139.4872,4152.8205,4140.5128,4138.9744,4156.4103,4130.7692,4123.0769,4121.5385
4118.9744,4126.1538,4123.0769,4137.9487,4139.4872,4150.7692,4138.9744,4135.3846,4147.6923,4126.1538,4121.5385,4120.5128
4120.5128,4131.2821,4124.6154,4136.4103,4137.9487,4149.7436,4140.5128,4136.4103,4143.0769,4122.0513,4120.5128,4124.6154
4129.2308,4133.8462,4131.2821,4145.641,4137.4359,4151.2821,4144.6154,4139.4872,4146.1538,4124.1026,4125.641,4130.7692
4133.3333,4133.8462,4137.9487,4153.3333,4137.9487,4152.3077,4141.0256,4140,4154.8718,4131.7949,4130.7692,4135.8974
4129.2308,4132.8205,4141.0256,4151.7949,4137.4359,4154.359,4134.8718,4142.5641,4157.9487,4136.9231,4130.7692,4138.9744
4123.5897,4132.8205,4137.4359,4144.6154,4136.4103,4154.359,4137.4359,4144.6154,4151.7949,4132.8205,4125.641,4132.3077
4124.6154,4133.8462,4131.2821,4141.0256,4133.8462,4147.6923,4139.4872,4141.5385,4148.7179,4127.6923,4125.641,4125.641
4130.7692,4136.9231,4132.8205,4145.641,4133.3333,4142.5641,4136.4103,4138.9744,4148.7179,4129.2308,4131.7949,4129.7436
4132.8205,4134.359,4137.9487,4153.8462,4137.9487,4144.1026,4136.9231,4140,4151.2821,4133.3333,4136.9231,4135.3846
4127.6923,4130.7692,4139.4872,4149.7436,4135.8974,4145.641,4139.4872,4140.5128,4155.8974,4137.4359,4141.0256,4135.8974
4123.5897,4131.7949,4134.359,4137.9487,4128.7179,4144.1026,4138.4615,4135.8974,4148.7179,4134.8718,4137.4359,4129.7436
4124.1026,4128.7179,4129.2308,4136.9231,4130.2564,4144.6154,4137.4359,4134.8718,4139.4872,4131.2821,4131.2821,4126.6667
4122.5641,4126.1538,4131.7949,4144.1026,4137.4359,4144.6154,4138.4615,4139.4872,4144.1026,4131.2821,4131.2821,4128.2051
4121.5385,4125.1282,4135.3846,4146.1538,4135.8974,4143.0769,4137.4359,4141.5385,4146.1538,4128.7179,4136.4103,4128.7179
4124.1026,4128.7179,4130.2564,4146.6667,4132.8205,4142.5641,4135.8974,4138.4615,4141.5385,4130.2564,4138.9744,4126.6667
4122.0513,4130.2564,4123.5897,4144.1026,4135.8974,4142.5641,4135.8974,4136.4103,4140.5128,4130.7692,4132.3077,4123.0769
4124.1026,4130.7692,4124.6154,4141.0256,4135.3846,4143.5897,4136.4103,4137.4359,4142.5641,4129.7436,4133.8462,4125.641
4128.2051,4136.9231,4127.1795,4142.5641,4133.8462,4148.2051,4136.9231,4138.9744,4138.9744,4131.7949,4140.5128,4127.1795
4124.6154,4132.3077,4125.641,4144.6154,4134.8718,4146.1538,4136.9231,4137.4359,4134.8718,4130.2564,4131.2821,4120
4121.5385,4125.1282,4127.6923,4146.6667,4135.3846,4139.4872,4135.8974,4133.8462,4140.5128,4129.7436,4123.5897,4120.5128
4124.1026,4131.7949,4128.2051,4152.8205,4135.3846,4141.5385,4135.3846,4135.3846,4147.1795,4129.2308,4133.8462,4126.1538
4126.1538,4138.4615,4125.1282,4151.7949,4136.9231,4151.7949,4137.9487,4141.0256,4146.6667,4129.7436,4145.1282,4128.7179
4125.1282,4131.7949,4129.7436,4144.6154,4138.4615,4153.8462,4140,4141.5385,4140,4131.7949,4141.5385,4130.2564
4123.5897,4124.1026,4134.359,4142.5641,4136.4103,4150.2564,4139.4872,4137.4359,4136.9231,4129.2308,4136.9231,4128.2051
4124.1026,4127.6923,4134.359,4144.1026,4134.359,4151.7949,4137.9487,4137.9487,4139.4872,4130.2564,4137.9487,4126.6667
4127.1795,4137.4359,4136.4103,4141.5385,4135.3846,4151.7949,4137.9487,4140.5128,4147.1795,4137.4359,4138.4615,4128.7179
4126.1538,4133.8462,4137.9487,4138.4615,4135.3846,4144.6154,4137.9487,4140,4148.7179,4138.9744,4137.4359,4128.7179
4124.1026,4127.1795,4135.8974,4144.6154,4132.8205,4140.5128,4136.4103,4137.9487,4147.1795,4134.359,4137.9487,4130.2564
4125.641,4132.8205,4133.3333,4150.2564,4134.359,4147.1795,4136.9231,4138.9744,4152.3077,4131.2821,4139.4872,4133.8462
4127.1795,4131.7949,4129.2308,4145.1282,4136.9231,4153.3333,4138.4615,4141.0256,4149.2308,4131.7949,4133.3333,4132.3077
4124.6154,4121.5385,4126.6667,4140,4136.4103,4151.7949,4138.9744,4141.0256,4139.4872,4130.7692,4128.7179,4125.641
4120,4122.5641,4128.7179,4138.4615,4134.8718,4151.2821,4138.9744,4140,4143.5897,4131.7949,4129.7436,4124.1026
4125.1282,4126.6667,4132.8205,4143.0769,4136.4103,4154.359,4140,4140,4153.8462,4140,4131.7949,4129.7436
4132.8205,4123.5897,4134.8718,4149.7436,4137.9487,4154.359,4141.0256,4140,4151.7949,4143.5897,4135.3846,4132.8205
4128.7179,4121.5385,4134.359,4147.6923,4135.3846,4152.8205,4140,4139.4872,4150.7692,4141.0256,4134.8718,4129.7436
4125.641,4123.5897,4132.8205,4141.5385,4135.8974,4151.7949,4138.9744,4139.4872,4151.2821,4139.4872,4128.2051,4127.6923
4137.9487,4125.641,4138.4615,4144.6154,4138.9744,4145.641,4136.9231,4143.5897,4149.7436,4143.0769,4131.7949,4138.9744
4142.5641,4130.2564,4142.0513,4143.5897,4138.4615,4142.0513,4135.3846,4146.6667,4153.3333,4145.641,4142.5641,4144.1026
