"AF3","F7","F3","FC5","T7","P7","O1","O2","FC6","F4","F8","AF4"
4113.8462,4130.2564,4127.1795,4118.9744,4136.9231,4115.3846,4121.5385,4131.7949,4104.6154,4110.7692,4129.7436,4122.0513
4109.2308,4125.641,4120.5128,4110.7692,4139.4872,4112.8205,4126.6667,4130.2564,4093.3333,4106.6667,4117.4359,4117.4359
4102.5641,4120,4116.9231,4096.4103,4141.0256,4115.8974,4131.2821,4129.2308,4093.3333,4109.2308,4111.2821,4117.4359
4106.1538,4124.1026,4122.5641,4104.6154,4134.359,4116.9231,4122.5641,4128.2051,4101.0256,4107.6923,4116.9231,4124.1026
4105.641,4122.0513,4120,4109.7436,4134.359,4120.5128,4120,4126.6667,4097.4359,4102.5641,4108.7179,4118.9744
4107.1795,4118.4615,4116.4103,4098.9744,4134.359,4120.5128,4116.4103,4123.0769,4092.8205,4100.5128,4104.1026,4111.2821
4122.0513,4129.2308,4128.7179,4109.2308,4136.4103,4122.0513,4113.3333,4125.641,4105.641,4109.7436,4123.0769,4128.7179
4127.6923,4135.3846,4135.8974,4125.641,4141.5385,4129.2308,4120,4129.7436,4112.3077,4118.4615,4127.6923,4142.0513
4122.0513,4129.7436,4130.2564,4113.8462,4140.5128,4127.6923,4122.0513,4127.6923,4104.6154,4115.3846,4114.359,4131.7949
4133.8462,4128.2051,4137.9487,4109.2308,4138.9744,4128.2051,4122.5641,4130.7692,4115.8974,4121.0256,4131.7949,4145.641
4138.9744,4131.2821,4142.5641,4116.9231,4138.9744,4131.2821,4123.0769,4131.2821,4121.5385,4124.6154,4145.1282,4161.5385
4131.2821,4134.8718,4136.4103,4115.8974,4143.0769,4132.3077,4127.1795,4136.9231,4113.8462,4122.5641,4133.3333,4156.4103
4134.359,4131.7949,4137.9487,4113.3333,4144.1026,4134.359,4130.2564,4141.5385,4122.5641,4122.5641,4137.9487,4159.4872
4136.9231,4124.1026,4140.5128,4108.7179,4143.5897,4130.2564,4122.5641,4131.7949,4129.7436,4119.4872,4144.6154,4161.0256
4138.4615,4123.5897,4140.5128,4112.8205,4146.6667,4132.3077,4124.6154,4128.2051,4125.1282,4123.5897,4146.1538,4162.0513
4135.3846,4126.1538,4133.8462,4113.3333,4144.1026,4135.8974,4125.1282,4126.6667,4116.4103,4121.5385,4140.5128,4158.4615
4128.7179,4129.7436,4131.7949,4103.5897,4144.1026,4137.4359,4120.5128,4127.6923,4115.8974,4113.3333,4130.2564,4148.2051
4131.7949,4129.7436,4135.8974,4107.1795,4144.6154,4145.1282,4132.8205,4135.8974,4120,4115.8974,4124.6154,4143.5897
4135.8974,4126.1538,4134.8718,4111.7949,4138.4615,4143.0769,4138.4615,4134.359,4118.4615,4116.9231,4124.1026,4138.4615
4142.0513,4126.1538,4134.359,4106.6667,4141.0256,4141.5385,4137.4359,4133.8462,4129.7436,4118.4615,4147.1795,4150.7692
4140,4124.6154,4134.8718,4094.8718,4142.5641,4149.7436,4145.641,4138.4615,4135.8974,4117.9487,4153.3333,4159.4872
4130.7692,4123.5897,4135.8974,4091.7949,4137.4359,4156.4103,4155.8974,4139.4872,4125.1282,4111.2821,4134.359,4146.1538
4132.3077,4123.5897,4134.359,4101.0256,4141.5385,4150.7692,4151.7949,4136.9231,4127.6923,4113.8462,4136.9231,4144.6154
4132.8205,4122.0513,4127.1795,4096.4103,4143.0769,4143.0769,4136.9231,4132.3077,4125.641,4111.2821,4134.8718,4139.4872
4135.3846,4122.5641,4130.2564,4092.3077,4133.8462,4152.3077,4144.1026,4133.3333,4120.5128,4106.6667,4121.5385,4129.2308
4140,4125.1282,4141.5385,4099.4872,4135.8974,4155.3846,4150.2564,4136.4103,4129.2308,4110.7692,4128.2051,4136.4103
4138.4615,4126.6667,4142.0513,4101.5385,4148.7179,4146.6667,4136.4103,4137.4359,4130.7692,4112.3077,4135.8974,4142.0513
4134.359,4124.6154,4136.4103,4102.5641,4148.2051,4147.6923,4135.8974,4137.4359,4122.0513,4109.7436,4128.7179,4135.3846
4129.2308,4124.1026,4135.8974,4107.6923,4138.4615,4149.7436,4143.0769,4132.8205,4124.6154,4108.7179,4124.1026,4129.2308
4130.7692,4127.6923,4140.5128,4113.8462,4146.1538,4154.359,4150.7692,4140.5128,4141.5385,4118.4615,4138.4615,4136.9231
4133.3333,4124.1026,4141.5385,4110.2564,4147.1795,4153.8462,4156.9231,4148.2051,4140,4122.5641,4141.5385,4143.0769
4131.2821,4121.5385,4138.4615,4098.9744,4135.3846,4145.641,4152.3077,4137.9487,4125.1282,4114.359,4128.2051,4142.5641
4130.7692,4122.5641,4138.4615,4105.1282,4143.5897,4148.7179,4150.2564,4137.4359,4130.7692,4116.4103,4132.3077,4147.1795
4123.0769,4123.5897,4132.8205,4115.3846,4154.8718,4152.3077,4146.1538,4140.5128,4135.8974,4118.4615,4133.8462,4135.8974
4120.5128,4125.641,4132.8205,4117.4359,4149.7436,4152.3077,4147.6923,4134.359,4133.8462,4119.4872,4134.8718,4134.8718
4133.3333,4127.1795,4141.5385,4116.4103,4138.4615,4154.359,4155.3846,4130.2564,4137.9487,4123.0769,4151.7949,4154.8718
4141.0256,4128.2051,4141.0256,4115.3846,4136.9231,4154.8718,4154.8718,4134.359,4137.9487,4115.8974,4153.3333,4152.8205
4133.8462,4126.6667,4136.4103,4116.9231,4143.5897,4155.8974,4153.3333,4139.4872,4130.2564,4110.7692,4142.5641,4142.0513
4120.5128,4126.1538,4133.3333,4109.2308,4144.6154,4149.7436,4144.6154,4134.359,4123.0769,4110.7692,4133.3333,4135.8974
4122.0513,4128.2051,4135.3846,4110.2564,4144.1026,4148.2051,4137.4359,4133.8462,4132.3077,4114.359,4140.5128,4133.3333
4132.8205,4129.2308,4137.9487,4124.1026,4140.5128,4153.3333,4139.4872,4135.3846,4148.2051,4123.5897,4154.359,4142.0513
4133.3333,4131.2821,4134.8718,4123.5897,4143.5897,4147.1795,4135.8974,4129.7436,4145.1282,4125.641,4157.4359,4147.6923
4132.3077,4131.2821,4132.3077,4117.4359,4150.2564,4142.5641,4133.3333,4130.2564,4138.9744,4119.4872,4150.2564,4141.0256
4124.6154,4123.5897,4126.1538,4115.3846,4143.5897,4142.5641,4133.8462,4128.7179,4134.8718,4106.1538,4117.4359,4118.9744
4115.3846,4116.9231,4118.9744,4112.3077,4141.0256,4144.1026,4138.4615,4126.1538,4118.9744,4097.9487,4100.5128,4104.1026
4115.3846,4116.4103,4118.9744,4108.7179,4141.5385,4144.6154,4141.5385,4131.7949,4118.9744,4101.5385,4111.7949,4104.1026
4114.359,4113.8462,4118.4615,4102.0513,4133.3333,4144.6154,4143.5897,4137.4359,4142.0513,4106.1538,4100,4105.641
4117.9487,4116.4103,4122.0513,4101.0256,4132.8205,4150.2564,4151.7949,4137.9487,4151.7949,4115.8974,4108.2051,4123.5897
4127.6923,4124.6154,4131.7949,4102.5641,4142.0513,4142.0513,4138.4615,4130.2564,4136.4103,4118.9744,4152.3077,4141.5385
4135.3846,4129.7436,4136.4103,4106.6667,4146.1538,4126.6667,4112.3077,4121.0256,4127.6923,4115.3846,4161.0256,4142.0513
4136.9231,4126.1538,4127.1795,4107.6923,4141.5385,4129.2308,4110.7692,4117.4359,4126.6667,4108.7179,4130.2564,4136.4103
4130.7692,4128.2051,4120.5128,4103.0769,4135.8974,4131.2821,4114.359,4118.9744,4117.9487,4096.4103,4116.9231,4128.7179
4139.4872,4132.3077,4128.2051,4106.1538,4132.8205,4121.5385,4109.2308,4124.1026,4135.8974,4101.5385,4127.1795,4142.0513
4158.4615,4129.7436,4132.8205,4107.6923,4131.2821,4112.3077,4102.0513,4117.9487,4158.4615,4115.3846,4130.7692,4167.1795
4170.2564,4129.7436,4138.4615,4098.4615,4135.8974,4112.8205,4106.1538,4115.8974,4181.5385,4123.0769,4123.5897,4174.8718
4178.4615,4132.8205,4148.2051,4096.9231,4137.4359,4115.3846,4120,4127.6923,4228.7179,4129.7436,4109.7436,4177.4359
4185.1282,4137.4359,4147.6923,4098.4615,4133.8462,4113.8462,4121.5385,4124.6154,4231.7949,4124.6154,4113.8462,4181.0256
4187.1795,4138.4615,4148.7179,4102.5641,4140,4122.5641,4126.1538,4120,4203.0769,4118.9744,4144.1026,4186.6667
4177.9487,4129.2308,4144.1026,4101.5385,4149.7436,4125.1282,4132.8205,4127.1795,4214.8718,4116.4103,4147.1795,4182.0513
4166.6667,4122.0513,4127.1795,4087.6923,4148.2051,4108.7179,4118.4615,4126.1538,4244.1026,4108.7179,4117.4359,4161.0256
4163.0769,4121.0256,4119.4872,4078.9744,4134.8718,4092.3077,4101.0256,4111.7949,4250.2564,4107.1795,4100.5128,4149.2308
4163.5897,4126.1538,4124.6154,4078.9744,4125.641,4079.4872,4085.1282,4101.0256,4253.3333,4107.6923,4103.0769,4146.1538
4166.1538,4126.1538,4129.2308,4080.5128,4133.8462,4077.9487,4076.9231,4105.1282,4262.5641,4106.1538,4111.2821,4146.6667
4158.4615,4114.8718,4122.5641,4062.0513,4136.4103,4082.5641,4076.4103,4108.2051,4242.5641,4102.0513,4117.4359,4145.641
4152.3077,4113.8462,4117.9487,4047.6923,4129.7436,4089.2308,4076.4103,4106.1538,4218.4615,4101.0256,4120,4147.1795
4163.0769,4122.0513,4124.6154,4074.8718,4134.8718,4106.1538,4083.5897,4112.3077,4225.1282,4107.1795,4115.3846,4160.5128
4171.2821,4126.1538,4133.8462,4103.5897,4141.0256,4116.4103,4090.7692,4117.4359,4238.9744,4107.6923,4075.3846,4164.6154
4180.5128,4131.7949,4143.0769,4113.3333,4145.641,4121.5385,4103.0769,4122.5641,4243.0769,4111.2821,4060,4172.8205
4188.7179,4134.8718,4146.1538,4116.9231,4149.2308,4121.0256,4105.1282,4123.5897,4246.6667,4119.4872,4094.359,4183.5897
4182.5641,4132.3077,4145.1282,4114.359,4148.2051,4115.3846,4094.359,4117.4359,4266.1538,4115.8974,4094.359,4173.3333
4180,4131.7949,4146.1538,4108.7179,4152.3077,4125.1282,4098.9744,4114.8718,4273.8462,4113.8462,4093.3333,4171.2821
4175.8974,4130.2564,4141.0256,4088.7179,4153.3333,4127.6923,4099.4872,4110.7692,4248.2051,4112.3077,4127.6923,4176.4103
4175.3846,4128.7179,4141.5385,4069.2308,4153.8462,4122.0513,4088.2051,4107.6923,4242.5641,4113.8462,4134.8718,4183.0769
4185.641,4131.7949,4144.1026,4068.7179,4153.8462,4121.0256,4081.5385,4107.6923,4246.1538,4115.3846,4110.2564,4189.2308
4181.5385,4132.3077,4136.9231,4064.6154,4149.2308,4112.3077,4077.4359,4108.7179,4229.2308,4108.2051,4111.7949,4181.0256
4170.7692,4127.6923,4132.8205,4056.9231,4145.641,4108.2051,4081.0256,4114.359,4221.5385,4109.7436,4127.1795,4175.8974
4167.1795,4124.6154,4129.2308,4051.2821,4139.4872,4109.2308,4081.0256,4105.1282,4227.1795,4109.7436,4111.2821,4175.3846
4168.7179,4129.2308,4129.2308,4053.8462,4140,4108.2051,4073.3333,4095.8974,4263.0769,4104.6154,4111.2821,4176.9231
4171.2821,4135.3846,4135.3846,4063.0769,4150.2564,4106.1538,4065.1282,4101.5385,4318.4615,4104.6154,4130.2564,4180.5128
4166.6667,4134.359,4133.3333,4068.7179,4151.7949,4104.1026,4055.8974,4098.4615,4328.7179,4097.4359,4114.8718,4166.6667
