"AF3","F7","F3","FC5","T7","P7","O1","O2","FC6","F4","F8","AF4"
4104.6154,4110.2564,4095.3846,4063.5897,4124.6154,4137.4359,4133.3333,4118.9744,4131.2821,4109.7436,4108.2051,4069.2308
4103.0769,4112.3077,4090.7692,4141.0256,4124.6154,4138.4615,4133.8462,4125.1282,4137.9487,4109.2308,4109.7436,4072.8205
4119.4872,4113.3333,4106.1538,4205.1282,4131.2821,4136.9231,4137.9487,4132.8205,4152.3077,4131.2821,4123.5897,4090.2564
4122.0513,4113.3333,4117.4359,4216.4103,4127.6923,4129.2308,4137.9487,4131.2821,4155.3846,4138.4615,4126.1538,4092.3077
4105.641,4111.7949,4113.3333,4228.7179,4121.0256,4129.7436,4135.3846,4129.2308,4152.8205,4130.7692,4120.5128,4087.1795
4105.641,4111.7949,4113.3333,4228.7179,4121.0256,4129.7436,4135.3846,4129.2308,4152.8205,4130.7692,4120.5128,4087.1795
4112.3077,4116.4103,4114.359,4264.1026,4131.2821,4131.2821,4135.8974,4130.2564,4152.8205,4134.359,4128.2051,4089.7436
4123.5897,4118.4615,4123.5897,4283.0769,4137.4359,4127.1795,4136.9231,4131.2821,4153.8462,4141.0256,4140,4095.8974
4112.8205,4111.7949,4121.5385,4289.7436,4125.641,4124.1026,4138.4615,4130.7692,4152.8205,4136.4103,4139.4872,4097.4359
4101.5385,4109.7436,4108.2051,4304.1026,4119.4872,4128.7179,4141.0256,4132.8205,4149.2308,4131.2821,4134.359,4095.3846
4096.4103,4110.7692,4102.0513,4315.3846,4128.2051,4136.9231,4140,4132.8205,4144.6154,4124.6154,4126.1538,4081.5385
4087.6923,4111.2821,4107.1795,4320.5128,4137.4359,4138.4615,4137.4359,4128.7179,4141.5385,4118.4615,4119.4872,4070.2564
4088.7179,4108.2051,4104.1026,4335.8974,4133.8462,4129.7436,4138.4615,4123.0769,4141.5385,4117.9487,4120.5128,4075.8974
4098.4615,4105.641,4095.3846,4356.4103,4124.6154,4122.0513,4139.4872,4120,4144.1026,4109.2308,4120.5128,4078.4615
4102.0513,4110.2564,4097.9487,4364.1026,4128.2051,4128.7179,4139.4872,4123.5897,4146.6667,4104.6154,4118.4615,4075.8974
4097.9487,4109.7436,4105.641,4371.2821,4136.9231,4136.9231,4140,4125.1282,4146.6667,4114.8718,4121.0256,4079.4872
4091.7949,4106.1538,4104.6154,4386.1538,4126.1538,4136.9231,4142.5641,4124.1026,4142.0513,4117.4359,4122.5641,4079.4872
4094.359,4107.6923,4101.5385,4395.8974,4114.359,4132.3077,4142.0513,4123.5897,4140,4110.2564,4123.0769,4074.8718
4098.4615,4107.6923,4101.0256,4399.4872,4122.5641,4127.1795,4137.9487,4125.1282,4146.6667,4111.2821,4124.1026,4074.8718
4097.9487,4108.7179,4102.0513,4406.6667,4130.2564,4125.1282,4143.0769,4126.1538,4153.3333,4121.0256,4126.1538,4078.4615
4101.0256,4109.2308,4100.5128,4411.2821,4126.6667,4129.2308,4150.2564,4125.641,4147.6923,4125.1282,4129.2308,4081.0256
4097.4359,4110.7692,4099.4872,4416.4103,4122.5641,4128.7179,4144.6154,4128.2051,4137.4359,4123.5897,4124.1026,4080
4091.7949,4108.7179,4096.4103,4424.1026,4127.6923,4123.0769,4137.9487,4128.2051,4137.9487,4119.4872,4110.2564,4079.4872
4091.2821,4103.5897,4092.3077,4424.6154,4133.8462,4128.2051,4141.5385,4123.5897,4136.9231,4113.8462,4108.2051,4082.0513
4092.3077,4107.1795,4097.9487,4429.2308,4133.8462,4134.359,4144.1026,4126.1538,4136.4103,4116.4103,4117.4359,4084.1026
4094.359,4108.2051,4104.1026,4441.0256,4131.7949,4130.7692,4138.4615,4132.8205,4144.6154,4126.1538,4123.5897,4088.2051
4098.9744,4106.1538,4100.5128,4438.9744,4128.2051,4124.1026,4136.9231,4129.2308,4142.5641,4124.6154,4126.1538,4092.8205
4094.359,4108.2051,4090.7692,4431.2821,4127.1795,4123.5897,4138.9744,4126.1538,4133.8462,4110.7692,4121.5385,4082.0513
4086.1538,4107.6923,4088.7179,4434.359,4135.3846,4132.8205,4141.5385,4126.1538,4136.4103,4106.6667,4109.7436,4067.1795
4089.2308,4105.1282,4096.4103,4440,4133.3333,4135.8974,4140.5128,4124.6154,4135.8974,4109.7436,4104.6154,4066.6667
4098.9744,4108.2051,4104.1026,4446.1538,4116.4103,4124.6154,4136.9231,4127.1795,4131.7949,4112.3077,4115.3846,4080.5128
4104.6154,4114.359,4112.8205,4458.4615,4124.1026,4122.5641,4140,4133.3333,4145.1282,4120,4124.1026,4092.3077
4108.2051,4111.7949,4118.4615,4463.5897,4148.7179,4137.9487,4144.1026,4129.7436,4152.8205,4123.5897,4125.641,4093.8462
4117.4359,4109.2308,4116.4103,4458.4615,4146.1538,4137.9487,4141.5385,4121.0256,4141.0256,4114.8718,4129.2308,4092.8205
4116.9231,4114.8718,4111.2821,4458.9744,4137.4359,4124.6154,4136.9231,4122.5641,4134.359,4114.359,4119.4872,4090.2564
4110.7692,4113.3333,4115.3846,4467.1795,4143.5897,4127.6923,4135.8974,4125.641,4137.4359,4125.1282,4107.1795,4089.7436
4117.9487,4109.7436,4125.1282,4473.3333,4147.1795,4137.4359,4136.9231,4124.1026,4142.0513,4125.641,4121.5385,4095.3846
4124.1026,4112.8205,4123.5897,4473.8462,4139.4872,4136.4103,4139.4872,4124.1026,4148.7179,4123.5897,4139.4872,4102.0513
4120,4110.7692,4120.5128,4470.7692,4131.7949,4128.2051,4141.0256,4129.2308,4153.3333,4128.2051,4130.7692,4102.0513
4118.4615,4107.1795,4122.5641,4466.1538,4130.2564,4123.5897,4139.4872,4128.2051,4141.5385,4124.1026,4113.8462,4098.4615
4124.6154,4107.1795,4122.5641,4460,4133.8462,4124.1026,4136.4103,4117.9487,4138.4615,4118.9744,4127.6923,4110.2564
4127.1795,4107.6923,4120.5128,4460,4140.5128,4126.1538,4136.4103,4123.0769,4148.7179,4131.7949,4136.9231,4123.0769
4123.0769,4106.1538,4121.5385,4462.0513,4140,4126.6667,4137.4359,4129.7436,4141.5385,4136.4103,4111.2821,4113.8462
4133.3333,4095.8974,4124.6154,4460,4136.9231,4124.6154,4133.3333,4114.359,4137.4359,4124.1026,4106.6667,4120
4153.8462,4091.2821,4128.2051,4461.0256,4138.4615,4121.5385,4129.2308,4108.7179,4146.6667,4128.7179,4134.8718,4160.5128
4149.2308,4100.5128,4128.7179,4463.0769,4136.9231,4124.1026,4134.359,4124.1026,4147.6923,4145.1282,4132.3077,4156.4103
4123.0769,4104.1026,4118.9744,4460.5128,4137.4359,4126.1538,4132.8205,4124.1026,4142.0513,4130.7692,4112.3077,4105.1282
4124.6154,4097.9487,4111.2821,4454.8718,4140,4123.0769,4125.1282,4113.3333,4151.2821,4109.7436,4152.3077,4132.3077
4147.1795,4095.8974,4123.5897,4458.4615,4138.4615,4126.6667,4130.7692,4122.5641,4165.641,4132.3077,4228.2051,4226.1538
4160.5128,4100.5128,4141.0256,4459.4872,4136.9231,4134.8718,4137.4359,4123.0769,4176.4103,4164.1026,4295.8974,4293.8462
4168.7179,4091.7949,4138.9744,4447.1795,4139.4872,4133.3333,4128.2051,4112.8205,4191.2821,4159.4872,4372.3077,4343.0769
4172.8205,4084.6154,4131.7949,4446.1538,4140,4126.6667,4118.9744,4117.9487,4187.6923,4155.3846,4451.2821,4407.6923
4170.7692,4093.8462,4143.5897,4459.4872,4136.4103,4121.5385,4120,4117.9487,4171.2821,4174.8718,4496.4103,4481.5385
4173.8462,4097.9487,4160.5128,4462.5641,4143.0769,4121.0256,4120.5128,4110.2564,4180.5128,4187.1795,4520.5128,4544.1026
4184.6154,4093.8462,4171.2821,4460,4155.8974,4128.7179,4123.5897,4117.4359,4205.1282,4190.7692,4563.5897,4585.1282
4190.7692,4092.8205,4174.359,4456.9231,4158.9744,4130.2564,4127.1795,4125.1282,4202.0513,4206.1538,4588.2051,4613.8462
4185.1282,4099.4872,4168.2051,4448.2051,4152.8205,4120,4121.5385,4104.1026,4188.2051,4202.5641,4576.4103,4632.8205
4184.6154,4109.2308,4164.1026,4451.7949,4154.359,4116.9231,4117.9487,4095.8974,4201.5385,4183.0769,4568.2051,4642.5641
4187.6923,4110.7692,4163.5897,4460,4160.5128,4123.0769,4121.0256,4119.4872,4201.5385,4190.2564,4558.4615,4650.2564
4169.7436,4108.2051,4167.1795,4456.9231,4160.5128,4122.0513,4124.1026,4123.0769,4178.9744,4204.1026,4557.4359,4652.3077
4147.6923,4108.7179,4171.2821,4457.9487,4155.8974,4118.4615,4122.5641,4105.641,4184.1026,4195.8974,4583.5897,4645.1282
4158.4615,4113.3333,4173.8462,4457.9487,4151.7949,4121.5385,4121.5385,4107.1795,4196.4103,4192.8205,4585.641,4654.8718
4173.8462,4118.9744,4180.5128,4448.7179,4159.4872,4124.6154,4122.0513,4117.4359,4195.8974,4208.2051,4552.8205,4677.9487
4159.4872,4112.3077,4178.4615,4442.0513,4163.5897,4123.0769,4120,4108.7179,4201.5385,4204.1026,4548.2051,4674.359
4146.1538,4106.6667,4170.7692,4440.5128,4160.5128,4123.0769,4120,4101.5385,4204.1026,4180,4552.8205,4647.1795
4150.2564,4112.3077,4175.3846,4444.1026,4167.1795,4126.6667,4124.6154,4111.7949,4204.1026,4178.9744,4536.4103,4635.3846
4142.5641,4110.2564,4180.5128,4443.5897,4171.2821,4126.6667,4124.6154,4116.9231,4207.1795,4190.7692,4527.6923,4629.2308
4130.2564,4109.7436,4176.4103,4433.8462,4165.1282,4123.0769,4121.0256,4110.7692,4194.359,4186.1538,4525.641,4609.7436
4143.5897,4111.2821,4180,4429.7436,4163.5897,4124.6154,4119.4872,4110.7692,4191.2821,4192.8205,4519.4872,4613.8462
4156.4103,4103.0769,4184.1026,4432.8205,4171.2821,4130.7692,4116.9231,4122.0513,4209.2308,4203.5897,4511.2821,4617.4359
4144.1026,4098.4615,4173.3333,4428.7179,4170.2564,4130.2564,4116.4103,4127.6923,4204.6154,4186.6667,4503.5897,4582.0513
4145.641,4107.6923,4176.9231,4426.6667,4165.1282,4123.0769,4121.0256,4121.0256,4188.7179,4184.6154,4515.8974,4571.7949
4161.5385,4111.7949,4191.7949,4425.1282,4170.2564,4123.5897,4125.1282,4122.0513,4181.0256,4214.359,4522.0513,4588.7179
4155.3846,4104.1026,4188.2051,4415.8974,4177.9487,4126.6667,4124.6154,4126.6667,4181.5385,4208.7179,4514.8718,4578.9744
4135.3846,4107.6923,4178.4615,4410.7692,4175.8974,4122.0513,4120.5128,4115.8974,4200.5128,4174.8718,4515.3846,4552.8205
4130.2564,4116.4103,4180.5128,4408.7179,4171.2821,4119.4872,4116.9231,4110.7692,4209.7436,4173.8462,4510.7692,4531.2821
4144.1026,4109.7436,4185.1282,4402.0513,4171.2821,4122.0513,4116.9231,4114.8718,4190.7692,4190.7692,4497.9487,4528.2051
4155.3846,4109.2308,4185.641,4397.4359,4170.2564,4118.4615,4120.5128,4113.3333,4185.1282,4188.2051,4497.4359,4536.4103
4145.1282,4113.8462,4183.5897,4395.8974,4171.2821,4124.6154,4123.5897,4112.8205,4195.8974,4184.1026,4495.3846,4516.9231
4131.2821,4111.2821,4184.1026,4389.2308,4182.0513,4140.5128,4123.0769,4117.4359,4193.3333,4184.6154,4484.1026,4483.5897
4137.4359,4108.7179,4186.6667,4382.0513,4188.7179,4136.9231,4128.7179,4119.4872,4189.2308,4180,4489.7436,4482.5641
4149.7436,4111.2821,4184.6154,4381.5385,4177.4359,4126.6667,4137.4359,4121.5385,4193.8462,4185.1282,4504.1026,4487.6923
4157.4359,4116.4103,4185.641,4386.1538,4168.7179,4130.2564,4139.4872,4123.5897,4197.4359,4200.5128,4502.5641,4481.0256
4158.4615,4113.3333,4187.1795,4383.5897,4177.4359,4132.8205,4135.8974,4121.5385,4193.8462,4199.4872,4490.7692,4465.641
4154.359,4109.7436,4181.0256,4374.8718,4180.5128,4131.7949,4130.2564,4120.5128,4186.6667,4187.1795,4488.7179,4445.641
4151.2821,4115.3846,4174.359,4370.2564,4178.9744,4136.9231,4130.2564,4121.5385,4184.1026,4181.0256,4496.9231,4438.4615
4150.7692,4115.3846,4172.8205,4367.6923,4182.5641,4137.9487,4131.7949,4119.4872,4183.5897,4181.0256,4493.8462,4434.8718
4157.9487,4111.2821,4176.9231,4365.641,4181.5385,4131.7949,4134.8718,4120,4188.7179,4181.0256,4495.3846,4426.1538
4165.1282,4110.7692,4185.1282,4364.6154,4176.9231,4126.6667,4140.5128,4126.1538,4203.5897,4187.6923,4513.8462,4429.2308
4154.359,4110.2564,4184.6154,4360,4175.3846,4124.1026,4136.9231,4125.1282,4198.4615,4190.7692,4501.0256,4427.1795
4132.3077,4109.2308,4171.2821,4351.2821,4177.4359,4126.6667,4127.1795,4109.7436,4170.2564,4170.7692,4465.641,4378.4615
4136.9231,4109.7436,4166.6667,4347.6923,4180,4128.7179,4128.7179,4108.2051,4172.8205,4163.5897,4476.4103,4359.4872
4165.1282,4115.3846,4185.1282,4350.7692,4185.641,4124.6154,4139.4872,4125.641,4197.9487,4190.7692,4501.5385,4408.2051
4178.4615,4117.9487,4197.4359,4354.8718,4192.3077,4125.641,4142.0513,4132.8205,4197.9487,4206.1538,4494.359,4414.359
4168.2051,4109.2308,4189.7436,4347.1795,4193.8462,4128.7179,4137.4359,4124.1026,4183.5897,4195.3846,4486.6667,4367.1795
4160.5128,4106.6667,4185.1282,4330.2564,4190.2564,4124.6154,4133.8462,4118.4615,4185.641,4191.2821,4491.2821,4366.6667
4171.7949,4110.2564,4187.6923,4326.6667,4187.6923,4122.0513,4131.2821,4118.4615,4190.7692,4199.4872,4494.359,4396.9231
4170.7692,4110.2564,4178.9744,4324.6154,4199.4872,4126.1538,4128.2051,4121.0256,4183.0769,4188.7179,4474.359,4366.6667
4152.3077,4110.7692,4166.6667,4311.7949,4212.3077,4126.1538,4125.1282,4123.0769,4180,4170.7692,4463.5897,4330.2564
4147.6923,4110.7692,4165.641,4306.6667,4212.8205,4120.5128,4124.6154,4121.0256,4185.641,4174.8718,4483.0769,4342.0513
4156.9231,4110.7692,4170.2564,4310.7692,4214.8718,4118.4615,4125.641,4123.5897,4185.1282,4184.6154,4488.2051,4352.3077
4161.0256,4109.2308,4165.1282,4309.2308,4226.1538,4118.9744,4123.5897,4127.1795,4184.6154,4178.9744,4470.7692,4339.4872
4149.2308,4107.1795,4157.9487,4302.0513,4244.1026,4120.5128,4124.6154,4123.0769,4185.1282,4166.6667,4462.0513,4316.4103
4137.9487,4105.641,4154.8718,4296.9231,4260,4123.5897,4127.1795,4115.8974,4177.4359,4160.5128,4461.5385,4304.6154
4141.5385,4106.6667,4153.3333,4289.2308,4258.9744,4126.1538,4126.1538,4116.4103,4172.8205,4159.4872,4466.1538,4312.3077
4148.7179,4113.8462,4156.4103,4285.1282,4251.7949,4123.5897,4129.7436,4126.1538,4177.4359,4162.5641,4469.7436,4310.2564
4140,4111.2821,4155.8974,4281.5385,4249.7436,4120,4134.8718,4125.1282,4175.3846,4158.4615,4450.7692,4285.1282
4136.4103,4106.6667,4154.8718,4277.9487,4249.2308,4123.5897,4137.4359,4118.4615,4167.1795,4154.359,4441.5385,4277.9487
4153.3333,4112.8205,4164.1026,4281.5385,4253.3333,4130.2564,4137.9487,4124.1026,4170.7692,4167.6923,4458.9744,4294.359
4160.5128,4112.3077,4169.7436,4282.0513,4258.4615,4127.6923,4136.4103,4126.1538,4176.9231,4173.3333,4467.6923,4282.0513
4156.4103,4107.1795,4168.2051,4275.3846,4254.8718,4124.6154,4133.8462,4118.9744,4170.7692,4167.6923,4453.3333,4263.5897
4153.8462,4105.1282,4166.1538,4267.1795,4257.4359,4132.3077,4135.8974,4120.5128,4166.6667,4168.2051,4433.3333,4264.1026
4146.6667,4104.1026,4160,4257.9487,4270.7692,4139.4872,4138.4615,4122.5641,4169.2308,4161.5385,4427.1795,4253.3333
4146.6667,4108.7179,4160.5128,4257.4359,4274.359,4140,4136.9231,4123.5897,4170.7692,4158.4615,4432.3077,4251.2821
4158.4615,4110.2564,4171.2821,4258.9744,4271.2821,4137.9487,4137.9487,4131.7949,4170.7692,4169.2308,4427.6923,4260
4159.4872,4108.7179,4171.2821,4253.3333,4270.2564,4130.2564,4140,4132.3077,4172.3077,4170.7692,4428.2051,4248.2051
4151.2821,4107.1795,4168.7179,4246.1538,4262.5641,4121.5385,4140,4121.5385,4175.8974,4171.2821,4437.4359,4238.9744
4152.8205,4107.1795,4169.7436,4243.5897,4257.9487,4122.0513,4137.9487,4119.4872,4172.3077,4170.7692,4429.2308,4243.0769
4155.8974,4107.1795,4159.4872,4236.9231,4257.4359,4125.641,4131.7949,4123.0769,4160.5128,4151.2821,4418.4615,4233.3333
4154.359,4107.6923,4152.8205,4229.2308,4247.1795,4121.0256,4128.7179,4123.0769,4165.1282,4147.1795,4428.2051,4222.0513
4154.8718,4111.2821,4160.5128,4232.3077,4247.6923,4123.5897,4134.8718,4124.6154,4167.6923,4164.1026,4425.641,4223.0769
4155.3846,4109.2308,4155.8974,4232.8205,4262.5641,4137.9487,4139.4872,4124.1026,4153.3333,4152.3077,4412.8205,4210.2564
4151.7949,4106.1538,4148.2051,4226.6667,4265.641,4138.4615,4138.4615,4118.9744,4160.5128,4142.0513,4429.2308,4204.6154
4150.2564,4111.2821,4161.0256,4228.2051,4260,4125.641,4140,4126.6667,4183.0769,4162.0513,4447.6923,4220.5128
4157.4359,4111.7949,4168.7179,4229.2308,4259.4872,4126.1538,4139.4872,4136.4103,4180,4167.1795,4435.3846,4224.6154
4154.8718,4106.6667,4157.4359,4218.9744,4258.9744,4132.8205,4136.9231,4129.7436,4157.4359,4149.2308,4424.6154,4206.1538
4152.3077,4107.1795,4152.3077,4212.3077,4256.9231,4128.2051,4137.9487,4125.641,4160,4148.7179,4441.5385,4198.9744
4163.0769,4112.3077,4156.9231,4216.4103,4258.4615,4130.7692,4138.9744,4132.8205,4171.7949,4160.5128,4447.6923,4208.2051
4161.5385,4112.3077,4155.8974,4216.4103,4261.5385,4145.641,4141.0256,4131.7949,4164.6154,4156.9231,4429.2308,4198.9744
4150.7692,4106.6667,4158.9744,4212.3077,4255.8974,4145.1282,4141.5385,4123.0769,4162.5641,4156.9231,4426.1538,4190.2564
4148.7179,4104.6154,4166.1538,4211.7949,4246.1538,4133.8462,4138.4615,4121.0256,4169.7436,4159.4872,4438.9744,4191.7949
4152.8205,4108.2051,4165.1282,4212.3077,4245.641,4133.3333,4142.0513,4129.2308,4168.2051,4154.8718,4444.6154,4186.1538
4164.1026,4109.7436,4165.1282,4210.7692,4246.6667,4136.9231,4148.7179,4135.3846,4161.5385,4157.9487,4435.8974,4187.6923
4166.1538,4105.641,4163.5897,4201.5385,4242.0513,4137.4359,4147.1795,4130.7692,4153.3333,4154.8718,4414.359,4184.6154
4145.641,4100.5128,4151.7949,4189.7436,4241.0256,4139.4872,4143.0769,4124.1026,4145.641,4143.0769,4402.5641,4157.4359
4138.4615,4103.5897,4155.3846,4187.1795,4245.1282,4137.9487,4141.0256,4125.1282,4151.2821,4148.7179,4411.2821,4155.8974
4147.6923,4102.5641,4167.6923,4188.7179,4236.9231,4134.359,4137.4359,4124.1026,4161.5385,4154.8718,4410.2564,4169.7436
4147.6923,4096.4103,4159.4872,4184.6154,4228.2051,4135.8974,4135.8974,4126.1538,4154.359,4140,4402.0513,4154.8718
4148.2051,4101.5385,4149.7436,4178.9744,4230.7692,4136.4103,4140,4138.9744,4149.2308,4137.4359,4403.0769,4143.0769
4155.8974,4106.6667,4151.7949,4174.8718,4233.3333,4133.8462,4136.9231,4133.8462,4154.8718,4149.7436,4407.1795,4147.6923
4157.4359,4106.1538,4150.7692,4171.7949,4233.3333,4135.8974,4132.3077,4117.4359,4156.4103,4143.0769,4403.5897,4146.1538
4146.1538,4103.5897,4142.0513,4165.641,4230.7692,4137.9487,4134.8718,4123.0769,4150.2564,4131.7949,4390.2564,4132.8205
4131.2821,4100.5128,4137.9487,4154.8718,4226.6667,4135.3846,4136.9231,4126.6667,4145.641,4130.2564,4386.1538,4119.4872
4132.8205,4105.1282,4146.1538,4151.2821,4232.3077,4137.4359,4137.9487,4120,4152.3077,4131.7949,4393.8462,4124.1026
4143.5897,4109.2308,4153.8462,4154.8718,4229.2308,4139.4872,4139.4872,4128.2051,4159.4872,4143.0769,4380.5128,4137.9487
4140,4105.1282,4149.7436,4148.7179,4211.2821,4134.359,4138.4615,4131.2821,4153.8462,4146.1538,4370.7692,4134.359
4134.359,4104.6154,4147.1795,4138.9744,4214.359,4134.8718,4141.5385,4124.1026,4152.3077,4136.9231,4387.1795,4124.1026
4138.4615,4108.7179,4151.7949,4140,4230.7692,4141.5385,4144.6154,4130.2564,4158.4615,4135.8974,4395.8974,4126.6667
4138.9744,4111.2821,4156.4103,4143.5897,4227.1795,4138.4615,4143.5897,4137.9487,4155.3846,4141.5385,4391.7949,4123.5897
4143.0769,4107.6923,4159.4872,4141.0256,4217.9487,4137.9487,4144.6154,4133.3333,4154.359,4150.2564,4394.359,4123.5897
4152.3077,4105.1282,4160.5128,4137.9487,4214.359,4141.5385,4142.0513,4130.2564,4160,4151.7949,4387.1795,4125.1282
4152.8205,4105.641,4157.4359,4136.4103,4211.7949,4131.2821,4134.359,4127.1795,4154.359,4146.1538,4379.4872,4119.4872
4145.1282,4104.1026,4156.4103,4130.2564,4215.8974,4128.2051,4128.2051,4119.4872,4143.0769,4139.4872,4374.8718,4113.8462
4136.4103,4103.5897,4150.7692,4118.9744,4212.3077,4136.9231,4129.2308,4123.0769,4133.3333,4137.9487,4346.6667,4100.5128
4133.8462,4106.6667,4149.2308,4116.9231,4198.9744,4130.7692,4133.8462,4126.1538,4137.4359,4143.0769,4342.5641,4091.7949
4149.2308,4111.2821,4167.1795,4126.1538,4206.1538,4122.5641,4138.4615,4121.5385,4155.8974,4153.3333,4380,4113.8462
4160.5128,4108.7179,4172.8205,4126.6667,4222.5641,4133.3333,4137.9487,4123.0769,4155.8974,4156.4103,4387.1795,4126.1538
4144.1026,4099.4872,4149.2308,4112.8205,4214.8718,4141.0256,4134.359,4126.1538,4143.0769,4138.4615,4357.9487,4095.8974
4129.2308,4103.0769,4139.4872,4103.0769,4205.1282,4133.8462,4136.9231,4129.2308,4141.5385,4127.1795,4345.1282,4076.9231
4138.4615,4109.7436,4150.7692,4103.5897,4211.7949,4132.3077,4136.9231,4129.7436,4147.6923,4135.3846,4349.7436,4089.2308
4140.5128,4108.7179,4153.3333,4103.0769,4215.3846,4138.4615,4134.359,4125.1282,4149.7436,4140,4353.8462,4092.3077
4131.7949,4108.7179,4152.3077,4105.641,4210.2564,4136.9231,4135.8974,4129.7436,4146.6667,4136.9231,4367.1795,4088.2051
4145.641,4107.1795,4158.9744,4109.2308,4210.2564,4127.6923,4137.9487,4134.8718,4146.1538,4139.4872,4375.3846,4095.8974
4156.9231,4102.0513,4156.4103,4098.9744,4216.4103,4127.6923,4136.4103,4126.1538,4147.1795,4140,4356.9231,4094.359
4141.0256,4101.0256,4149.2308,4089.2308,4217.9487,4136.4103,4136.4103,4124.6154,4150.2564,4130.2564,4344.1026,4080
4129.7436,4102.5641,4152.3077,4090.7692,4221.5385,4137.4359,4140,4131.7949,4153.8462,4129.7436,4356.9231,4076.4103
4137.4359,4102.0513,4153.3333,4087.1795,4232.3077,4136.4103,4139.4872,4127.1795,4149.7436,4135.8974,4354.359,4080
4141.0256,4100,4149.2308,4081.0256,4230.2564,4137.4359,4133.3333,4120,4137.9487,4136.9231,4337.9487,4079.4872
4137.4359,4103.0769,4153.3333,4084.6154,4222.5641,4136.4103,4133.3333,4120.5128,4142.5641,4136.9231,4344.1026,4074.359
4137.4359,4103.0769,4155.3846,4083.5897,4219.4872,4135.3846,4140,4129.7436,4160,4135.3846,4344.1026,4073.3333
4136.4103,4100,4149.7436,4075.3846,4217.9487,4136.9231,4140.5128,4133.3333,4155.8974,4131.2821,4329.7436,4075.3846
4138.4615,4103.5897,4152.8205,4075.8974,4224.1026,4135.3846,4136.4103,4129.2308,4150.7692,4134.359,4331.2821,4076.4103
4142.5641,4104.1026,4156.4103,4077.4359,4230.2564,4135.3846,4135.3846,4130.7692,4149.2308,4143.5897,4329.2308,4076.4103
4138.4615,4104.1026,4151.7949,4072.8205,4224.6154,4140,4136.9231,4130.2564,4147.1795,4140,4322.0513,4071.7949
4133.8462,4109.2308,4148.2051,4070.7692,4214.8718,4141.5385,4138.9744,4123.5897,4159.4872,4130.2564,4337.9487,4068.7179
4138.4615,4109.2308,4152.8205,4069.7436,4212.3077,4137.4359,4138.9744,4126.6667,4162.5641,4134.359,4346.1538,4072.8205
4143.5897,4105.1282,4150.7692,4067.1795,4218.4615,4136.9231,4139.4872,4136.4103,4140,4138.4615,4322.0513,4071.2821
4131.7949,4102.5641,4139.4872,4058.4615,4219.4872,4140.5128,4139.4872,4128.7179,4131.7949,4128.2051,4301.5385,4055.8974
4123.5897,4106.6667,4143.0769,4051.2821,4209.2308,4139.4872,4138.4615,4117.4359,4146.6667,4116.9231,4305.1282,4055.3846
4133.3333,4109.7436,4151.2821,4052.8205,4207.1795,4136.9231,4139.4872,4130.7692,4146.1538,4121.5385,4307.1795,4064.6154
4135.8974,4104.6154,4142.0513,4050.7692,4209.2308,4136.9231,4135.8974,4137.4359,4140.5128,4127.6923,4301.5385,4057.4359
4121.5385,4102.0513,4131.2821,4042.0513,4203.5897,4136.9231,4131.7949,4121.0256,4146.6667,4117.4359,4295.8974,4045.641
