"AF3","F7","F3","FC5","T7","P7","O1","O2","FC6","F4","F8","AF4"
3991.7949,4123.0769,4136.9231,4024.1026,4146.6667,4120,4110.7692,4097.4359,4270.7692,4052.3077,4258.4615,4097.4359
3981.5385,4114.8718,4121.5385,4020.5128,4125.641,4111.2821,4101.5385,4080.5128,4270.2564,4056.9231,4250.7692,4087.1795
3966.6667,4116.9231,4114.359,4023.0769,4125.1282,4114.8718,4098.4615,4088.7179,4276.9231,4084.1026,4227.6923,4066.6667
3966.1538,4120.5128,4120.5128,4019.4872,4121.0256,4118.4615,4097.9487,4074.8718,4282.5641,4054.8718,4227.6923,4062.5641
3958.9744,4116.9231,4107.6923,4004.1026,4073.8462,4096.9231,4088.2051,4056.4103,4281.0256,4027.6923,4206.1538,4078.9744
3963.5897,4118.4615,4111.2821,4006.1538,4086.1538,4094.359,4095.8974,4085.641,4274.8718,4074.8718,4197.4359,4104.6154
3970.7692,4121.0256,4126.6667,4024.1026,4140.5128,4122.0513,4114.359,4098.4615,4296.4103,4080,4231.7949,4102.5641
3953.8462,4116.4103,4120,4020,4135.3846,4131.2821,4112.3077,4080.5128,4311.7949,4041.5385,4232.3077,4077.9487
3939.4872,4113.3333,4110.2564,4010.2564,4099.4872,4113.3333,4101.0256,4080.5128,4284.1026,4072.3077,4202.5641,4090.7692
3946.1538,4118.4615,4117.9487,4022.0513,4084.1026,4098.4615,4104.1026,4094.8718,4251.7949,4094.8718,4208.7179,4110.2564
3945.1282,4119.4872,4120,4024.6154,4102.5641,4108.7179,4109.7436,4092.3077,4256.9231,4046.1538,4238.4615,4089.7436
3939.4872,4117.9487,4117.9487,4017.9487,4141.0256,4126.1538,4109.7436,4091.2821,4314.359,4046.1538,4240.5128,4088.7179
3926.6667,4121.0256,4113.3333,4018.4615,4150.7692,4124.6154,4108.7179,4102.0513,4338.9744,4077.4359,4208.7179,4102.5641
3909.7436,4120,4108.7179,4010.7692,4114.359,4110.7692,4111.7949,4101.0256,4281.0256,4073.3333,4187.1795,4097.9487
3908.2051,4115.3846,4118.4615,4005.1282,4092.8205,4112.3077,4115.8974,4093.3333,4253.8462,4075.3846,4175.8974,4103.5897
3899.4872,4112.8205,4124.1026,4013.8462,4112.3077,4125.1282,4113.3333,4097.9487,4263.5897,4093.8462,4152.3077,4109.2308
3897.4359,4117.4359,4124.1026,4026.6667,4124.1026,4121.0256,4111.2821,4108.7179,4276.4103,4094.8718,4164.6154,4110.2564
3906.1538,4114.8718,4117.9487,4023.0769,4085.1282,4103.5897,4105.641,4095.3846,4289.2308,4069.2308,4194.359,4105.641
3893.8462,4108.7179,4102.5641,4006.6667,4075.3846,4110.7692,4100,4084.6154,4273.3333,4050.7692,4174.359,4088.2051
3893.8462,4122.0513,4116.9231,4016.9231,4147.1795,4131.7949,4115.8974,4113.3333,4277.4359,4075.8974,4167.1795,4100.5128
3912.3077,4127.6923,4142.5641,4038.9744,4140.5128,4116.4103,4126.6667,4130.7692,4318.4615,4114.359,4189.7436,4131.7949
3905.641,4110.7692,4133.8462,4031.7949,4068.2051,4098.4615,4113.8462,4111.7949,4314.359,4110.2564,4174.359,4125.1282
3897.4359,4117.4359,4131.2821,4023.5897,4098.9744,4123.0769,4117.9487,4114.359,4308.7179,4094.359,4155.3846,4122.5641
3898.4615,4126.6667,4133.8462,4030.7692,4130.2564,4136.9231,4128.2051,4128.7179,4308.7179,4094.359,4149.2308,4123.0769
3884.6154,4114.8718,4126.1538,4027.1795,4091.7949,4118.9744,4117.4359,4121.5385,4263.0769,4094.359,4136.4103,4103.0769
3885.1282,4118.9744,4141.0256,4027.6923,4089.7436,4108.7179,4114.359,4121.0256,4270.7692,4102.5641,4148.7179,4120.5128
3894.359,4125.641,4150.7692,4034.8718,4120.5128,4114.8718,4120,4119.4872,4328.7179,4104.1026,4169.2308,4145.1282
3892.3077,4120.5128,4135.8974,4030.7692,4142.0513,4133.3333,4124.1026,4112.3077,4316.9231,4097.9487,4152.3077,4124.1026
3890.2564,4119.4872,4134.8718,4033.3333,4105.1282,4125.1282,4125.1282,4121.5385,4273.3333,4104.6154,4120.5128,4112.3077
3877.4359,4118.4615,4132.3077,4033.3333,4046.6667,4096.9231,4113.8462,4123.5897,4274.8718,4103.5897,4108.2051,4114.8718
3865.641,4118.9744,4123.5897,4023.0769,4082.0513,4115.8974,4116.9231,4122.0513,4291.7949,4095.3846,4118.4615,4098.9744
3882.0513,4126.6667,4140,4033.3333,4155.8974,4154.359,4140,4140,4297.4359,4108.2051,4144.6154,4104.1026
3875.8974,4126.1538,4139.4872,4033.8462,4100.5128,4131.7949,4133.8462,4134.359,4283.0769,4109.2308,4136.9231,4113.8462
3875.8974,4126.1538,4139.4872,4033.8462,4100.5128,4131.7949,4133.8462,4134.359,4283.0769,4109.2308,4136.9231,4113.8462
3839.4872,4116.9231,4108.7179,4005.641,4024.6154,4101.5385,4106.1538,4104.6154,4259.4872,4082.0513,4094.8718,4088.2051
3845.1282,4124.6154,4114.359,4003.0769,4084.1026,4124.6154,4112.8205,4117.9487,4268.7179,4085.641,4098.4615,4082.5641
3889.2308,4143.5897,4146.6667,4036.4103,4143.5897,4136.4103,4140,4151.2821,4287.6923,4127.6923,4146.6667,4126.1538
3909.2308,4143.5897,4156.9231,4045.1282,4110.7692,4127.1795,4140.5128,4141.0256,4290.2564,4146.1538,4163.0769,4150.2564
3869.7436,4126.1538,4147.1795,4022.5641,4061.5385,4123.0769,4119.4872,4111.7949,4281.0256,4117.9487,4126.1538,4116.4103
3841.0256,4121.5385,4148.7179,4022.0513,4077.9487,4120.5128,4117.4359,4124.6154,4288.2051,4112.8205,4110.2564,4100.5128
3884.6154,4136.4103,4168.7179,4049.7436,4134.8718,4133.3333,4141.5385,4149.2308,4307.6923,4153.8462,4139.4872,4136.9231
3900,4137.9487,4164.6154,4048.2051,4112.8205,4135.8974,4137.9487,4132.3077,4280,4151.2821,4134.359,4133.3333
3862.0513,4127.6923,4139.4872,4020.5128,4066.1538,4120.5128,4113.8462,4115.8974,4245.1282,4119.4872,4102.0513,4107.1795
3866.6667,4138.9744,4140.5128,4021.5385,4094.359,4122.5641,4122.0513,4127.6923,4254.8718,4128.7179,4108.2051,4123.5897
3900,4146.1538,4155.3846,4043.5897,4135.3846,4140,4141.5385,4138.4615,4258.4615,4145.641,4128.2051,4135.3846
3895.8974,4132.8205,4156.9231,4046.6667,4119.4872,4134.8718,4138.4615,4134.8718,4233.8462,4144.6154,4121.5385,4125.641
3880.5128,4130.2564,4156.9231,4039.4872,4094.8718,4123.5897,4128.7179,4131.2821,4226.6667,4150.2564,4109.2308,4131.2821
3868.7179,4129.7436,4148.2051,4035.8974,4062.5641,4112.3077,4118.9744,4128.2051,4225.1282,4141.0256,4095.3846,4123.0769
3856.9231,4129.2308,4135.3846,4031.2821,4064.6154,4113.3333,4115.8974,4126.6667,4207.6923,4123.0769,4080.5128,4105.641
3884.1026,4143.5897,4154.8718,4042.0513,4141.5385,4138.9744,4133.8462,4139.4872,4217.4359,4147.1795,4103.0769,4131.7949
3903.0769,4143.5897,4170.7692,4053.8462,4144.6154,4138.4615,4136.9231,4136.9231,4223.0769,4162.0513,4113.8462,4145.1282
3875.3846,4129.2308,4152.8205,4042.0513,4070.7692,4115.3846,4117.4359,4122.0513,4196.9231,4138.4615,4077.9487,4114.8718
3876.4103,4133.3333,4151.2821,4035.3846,4081.5385,4122.0513,4123.0769,4132.3077,4197.4359,4147.1795,4086.6667,4127.6923
3900,4138.9744,4163.5897,4043.5897,4121.5385,4135.3846,4144.1026,4153.8462,4202.0513,4177.4359,4115.3846,4160
3883.5897,4127.6923,4150.7692,4036.4103,4107.1795,4136.4103,4134.8718,4145.641,4155.3846,4160.5128,4084.6154,4138.4615
3873.3333,4123.0769,4146.1538,4032.3077,4094.8718,4134.8718,4116.9231,4129.7436,4133.8462,4142.5641,4066.1538,4123.5897
3894.8718,4133.8462,4162.0513,4044.1026,4086.1538,4128.2051,4124.1026,4138.4615,4158.4615,4160,4092.3077,4145.1282
3899.4872,4136.9231,4162.0513,4041.5385,4083.5897,4134.359,4138.4615,4144.1026,4140,4159.4872,4083.5897,4142.5641
3907.6923,4138.9744,4173.8462,4051.2821,4129.2308,4156.9231,4148.2051,4147.6923,4124.1026,4162.5641,4076.4103,4148.2051
3933.3333,4147.6923,4203.0769,4076.4103,4169.2308,4163.5897,4156.9231,4159.4872,4155.3846,4191.2821,4115.3846,4182.0513
3935.8974,4146.1538,4203.5897,4071.2821,4166.6667,4163.5897,4159.4872,4165.641,4141.5385,4206.1538,4114.359,4185.1282
3918.9744,4132.8205,4177.9487,4054.8718,4130.2564,4158.9744,4146.1538,4155.3846,4102.5641,4188.7179,4071.7949,4164.1026
3909.7436,4124.6154,4170.2564,4056.9231,4091.2821,4140,4133.8462,4143.5897,4122.0513,4164.1026,4076.9231,4166.1538
3918.4615,4132.8205,4183.0769,4061.5385,4114.8718,4137.9487,4145.1282,4156.9231,4133.3333,4177.4359,4103.5897,4181.0256
3929.2308,4137.9487,4190.2564,4059.4872,4160.5128,4161.0256,4156.9231,4166.6667,4100.5128,4200,4089.7436,4185.641
3914.8718,4123.0769,4181.5385,4052.3077,4133.8462,4157.4359,4138.9744,4145.1282,4086.6667,4188.2051,4069.2308,4175.3846
3904.1026,4121.5385,4176.9231,4044.6154,4101.5385,4132.8205,4125.641,4137.9487,4103.5897,4175.3846,4083.5897,4163.5897
3933.8462,4136.4103,4194.8718,4055.3846,4149.7436,4144.1026,4149.7436,4163.5897,4112.8205,4205.641,4111.7949,4197.4359
3950.2564,4134.359,4206.1538,4068.7179,4164.1026,4158.4615,4154.8718,4163.0769,4090.2564,4218.9744,4123.5897,4236.4103
3930.7692,4128.7179,4195.3846,4069.2308,4101.0256,4135.8974,4128.2051,4143.0769,4084.1026,4198.4615,4122.0513,4221.0256
3927.6923,4132.8205,4196.4103,4073.3333,4094.8718,4131.2821,4132.3077,4151.2821,4115.3846,4208.7179,4152.8205,4201.0256
3946.1538,4134.8718,4218.4615,4078.4615,4155.8974,4157.4359,4156.4103,4164.1026,4109.2308,4230.7692,4224.6154,4231.7949
3948.7179,4131.7949,4220,4071.7949,4171.2821,4162.0513,4147.6923,4147.6923,4088.7179,4224.6154,4284.6154,4265.641
3921.0256,4127.1795,4199.4872,4054.359,4143.0769,4155.3846,4131.7949,4133.3333,4105.1282,4224.1026,4303.5897,4256.9231
3891.7949,4122.0513,4205.641,4043.5897,4127.1795,4154.359,4140,4155.8974,4099.4872,4247.6923,4318.9744,4239.4872
3876.9231,4122.5641,4220.5128,4049.7436,4106.6667,4128.7179,4134.359,4164.6154,4077.4359,4241.0256,4361.0256,4228.7179
3863.5897,4131.7949,4209.2308,4050.2564,4096.4103,4110.7692,4112.3077,4129.7436,4052.3077,4230.2564,4399.4872,4243.0769
3852.3077,4134.359,4204.6154,4043.0769,4122.0513,4131.7949,4114.8718,4114.359,4038.4615,4248.7179,4422.5641,4276.9231
3858.4615,4132.8205,4228.7179,4053.8462,4130.7692,4138.9744,4127.6923,4139.4872,4083.5897,4248.2051,4426.6667,4297.4359
3841.0256,4130.7692,4233.8462,4057.9487,4112.3077,4119.4872,4117.4359,4148.7179,4098.4615,4231.7949,4393.3333,4285.641
3795.8974,4121.5385,4214.359,4037.4359,4108.7179,4118.4615,4105.641,4130.2564,4043.0769,4243.0769,4370.2564,4275.8974
3796.4103,4121.0256,4220,4036.9231,4101.0256,4129.7436,4118.9744,4141.0256,4062.0513,4268.7179,4408.7179,4299.4872
3810.2564,4128.2051,4235.3846,4057.9487,4090.2564,4125.641,4131.2821,4162.5641,4101.0256,4266.6667,4449.2308,4305.1282
3775.3846,4130.2564,4226.6667,4059.4872,4113.8462,4124.1026,4125.641,4144.1026,4054.359,4246.6667,4446.1538,4282.0513
3761.0256,4132.8205,4222.5641,4064.1026,4143.0769,4134.8718,4125.641,4132.3077,4066.6667,4249.2308,4462.5641,4289.7436
3770.2564,4128.7179,4235.8974,4080.5128,4132.3077,4138.9744,4133.3333,4153.3333,4131.2821,4259.4872,4494.359,4304.6154
3719.4872,4120.5128,4229.2308,4068.7179,4108.7179,4138.9744,4123.0769,4154.8718,4087.6923,4231.7949,4467.6923,4268.2051
3700.5128,4126.6667,4220,4050.7692,4107.1795,4136.9231,4110.2564,4134.359,4015.3846,4222.0513,4451.7949,4252.3077
3768.2051,4137.9487,4240.5128,4073.3333,4109.7436,4119.4872,4118.9744,4136.9231,4040,4269.7436,4509.2308,4288.7179
3785.641,4137.9487,4241.0256,4089.2308,4112.8205,4114.8718,4128.2051,4149.2308,4089.7436,4265.641,4541.5385,4283.5897
3727.6923,4129.2308,4206.6667,4053.8462,4098.4615,4135.3846,4118.9744,4138.4615,4061.0256,4210.7692,4506.1538,4237.9487
3709.2308,4131.2821,4203.0769,4031.2821,4083.5897,4134.359,4116.4103,4133.8462,4020.5128,4214.359,4504.6154,4229.7436
3746.1538,4144.6154,4233.3333,4063.0769,4116.4103,4123.5897,4135.8974,4156.4103,4051.2821,4261.5385,4541.5385,4266.1538
3756.9231,4145.1282,4231.2821,4084.6154,4132.3077,4133.3333,4135.3846,4157.9487,4073.8462,4254.359,4540,4272.3077
3732.3077,4134.359,4212.3077,4060.5128,4105.1282,4137.9487,4120,4136.4103,4038.4615,4220,4525.641,4243.5897
3714.8718,4132.3077,4210.2564,4034.8718,4105.641,4134.8718,4124.6154,4140,4020,4225.641,4516.9231,4226.1538
3713.8462,4134.8718,4201.5385,4031.2821,4112.8205,4135.3846,4122.0513,4140,4033.8462,4221.5385,4505.1282,4211.2821
3718.9744,4131.7949,4192.8205,4036.4103,4077.9487,4121.0256,4103.0769,4117.9487,4034.359,4198.4615,4499.4872,4194.8718
3740,4132.8205,4210.2564,4051.2821,4080.5128,4105.1282,4109.2308,4129.2308,4050.7692,4215.8974,4514.359,4214.359
3757.9487,4136.4103,4227.6923,4061.5385,4136.9231,4124.1026,4131.7949,4155.3846,4060.5128,4241.0256,4532.3077,4235.3846
3744.1026,4129.7436,4216.9231,4051.7949,4146.6667,4151.2821,4125.641,4144.6154,4025.641,4229.7436,4525.641,4210.2564
3739.4872,4130.7692,4211.7949,4045.1282,4100.5128,4140.5128,4115.8974,4133.8462,4029.2308,4229.2308,4523.0769,4204.6154
3760,4143.0769,4229.2308,4058.9744,4090.2564,4117.4359,4131.2821,4156.4103,4079.4872,4254.359,4547.1795,4238.9744
3764.6154,4131.2821,4225.641,4066.6667,4111.7949,4118.9744,4137.4359,4164.6154,4083.0769,4246.1538,4563.0769,4236.4103
3738.4615,4113.8462,4196.9231,4048.2051,4101.0256,4130.7692,4122.5641,4135.8974,4043.0769,4207.6923,4525.641,4191.7949
3725.641,4118.4615,4188.7179,4036.4103,4085.641,4132.3077,4114.8718,4128.2051,4011.2821,4197.9487,4487.6923,4172.8205
3742.0513,4127.6923,4202.0513,4046.6667,4106.6667,4136.4103,4123.5897,4149.7436,4004.6154,4221.5385,4494.8718,4191.7949
3753.8462,4122.5641,4201.0256,4054.8718,4134.359,4143.5897,4128.7179,4146.6667,4042.0513,4221.0256,4522.0513,4191.2821
3758.4615,4113.8462,4200,4062.0513,4112.8205,4129.7436,4125.1282,4136.4103,4076.4103,4207.1795,4545.1282,4190.2564
3759.4872,4113.8462,4201.0256,4066.1538,4077.9487,4121.5385,4123.0769,4150.7692,4037.4359,4214.8718,4515.8974,4195.3846
3743.0769,4113.8462,4187.1795,4057.9487,4086.6667,4140,4121.0256,4162.0513,4023.5897,4218.9744,4481.0256,4176.9231
3752.3077,4118.4615,4190.7692,4062.0513,4105.641,4141.0256,4123.0769,4150.7692,4093.8462,4220,4535.3846,4180
3798.4615,4131.7949,4213.8462,4082.5641,4112.8205,4129.7436,4134.8718,4148.2051,4100.5128,4240,4577.9487,4218.9744
3794.8718,4129.7436,4202.5641,4075.8974,4122.5641,4150.7692,4142.5641,4158.4615,4027.1795,4231.7949,4521.0256,4205.1282
3763.0769,4115.8974,4180,4061.0256,4122.0513,4161.0256,4136.4103,4160,4030.2564,4201.5385,4488.7179,4158.4615
3780,4119.4872,4191.2821,4070.7692,4080,4125.641,4126.6667,4141.0256,4081.0256,4208.7179,4536.4103,4175.8974
3783.0769,4129.7436,4196.9231,4074.8718,4063.5897,4114.359,4122.0513,4125.641,4074.359,4217.9487,4539.4872,4194.8718
3754.359,4126.1538,4179.4872,4071.7949,4114.8718,4147.6923,4125.641,4147.1795,4056.9231,4197.4359,4495.3846,4158.4615
3766.6667,4120,4179.4872,4069.7436,4114.8718,4142.5641,4127.1795,4158.4615,4046.1538,4193.3333,4491.2821,4144.1026
3793.3333,4124.1026,4188.2051,4064.6154,4071.7949,4110.7692,4118.9744,4135.3846,4052.8205,4204.1026,4507.6923,4162.0513
3783.5897,4122.0513,4175.8974,4062.5641,4099.4872,4128.2051,4117.9487,4122.5641,4083.0769,4194.359,4511.7949,4156.9231
3773.3333,4113.3333,4164.6154,4070.7692,4115.3846,4148.2051,4123.0769,4141.0256,4066.6667,4185.641,4506.1538,4142.0513
3790.2564,4120,4182.0513,4084.6154,4062.0513,4123.0769,4121.5385,4157.9487,4037.9487,4205.1282,4507.1795,4166.6667
3806.6667,4125.1282,4196.4103,4088.2051,4067.6923,4113.8462,4124.1026,4153.3333,4088.7179,4216.4103,4517.9487,4188.7179
3813.8462,4123.0769,4186.6667,4083.5897,4147.6923,4151.7949,4141.0256,4149.2308,4095.3846,4206.1538,4531.2821,4167.1795
3817.9487,4121.5385,4172.8205,4077.9487,4147.1795,4167.1795,4143.0769,4154.8718,4012.3077,4204.6154,4517.4359,4146.6667
3811.7949,4114.8718,4167.1795,4073.3333,4056.4103,4121.0256,4117.4359,4148.2051,4013.3333,4202.5641,4491.7949,4150.2564
3807.6923,4119.4872,4169.7436,4076.9231,4041.5385,4092.8205,4109.2308,4141.5385,4082.5641,4185.641,4509.2308,4149.7436
3821.0256,4130.7692,4179.4872,4089.2308,4122.5641,4133.3333,4130.2564,4149.7436,4078.4615,4189.2308,4525.1282,4146.6667
3833.3333,4126.1538,4180,4094.8718,4149.2308,4165.641,4140.5128,4150.2564,4041.0256,4205.641,4509.7436,4158.9744
3832.3077,4123.0769,4173.8462,4092.3077,4105.1282,4137.9487,4129.2308,4148.7179,4049.2308,4205.641,4513.8462,4169.7436
3832.8205,4128.2051,4170.7692,4091.2821,4086.6667,4114.8718,4122.5641,4154.8718,4059.4872,4197.4359,4521.5385,4157.4359
3822.0513,4116.9231,4161.5385,4083.0769,4074.359,4121.0256,4122.5641,4143.0769,4040.5128,4182.0513,4493.8462,4131.7949
3806.6667,4104.1026,4147.6923,4074.8718,4067.6923,4127.1795,4119.4872,4125.641,4057.9487,4163.5897,4481.0256,4124.6154
3826.1538,4115.3846,4153.8462,4087.1795,4112.3077,4134.359,4127.6923,4146.6667,4084.1026,4173.3333,4496.4103,4140
3847.6923,4123.5897,4165.641,4100,4114.8718,4132.8205,4132.8205,4163.5897,4049.2308,4183.0769,4487.6923,4135.8974
3832.8205,4110.2564,4158.9744,4089.2308,4056.4103,4112.8205,4116.4103,4136.4103,4030.2564,4168.2051,4474.359,4124.6154
3820,4109.7436,4153.3333,4080.5128,4058.4615,4107.1795,4112.8205,4121.0256,4050.2564,4168.7179,4473.3333,4119.4872
3835.8974,4118.9744,4153.3333,4085.1282,4117.9487,4136.9231,4130.2564,4142.5641,4049.2308,4175.8974,4471.7949,4108.7179
3859.4872,4115.3846,4158.9744,4087.6923,4115.8974,4148.2051,4132.8205,4157.9487,4056.9231,4172.8205,4481.0256,4125.641
3867.6923,4111.2821,4173.3333,4094.359,4062.0513,4114.8718,4119.4872,4144.1026,4077.9487,4179.4872,4488.7179,4151.7949
3863.5897,4112.8205,4176.4103,4107.1795,4066.6667,4106.6667,4122.0513,4133.8462,4067.1795,4191.7949,4484.6154,4134.8718
3863.0769,4115.3846,4161.0256,4104.1026,4097.9487,4134.359,4131.7949,4143.0769,4056.9231,4187.1795,4482.0513,4116.4103
3866.1538,4114.359,4155.3846,4089.7436,4077.4359,4132.8205,4127.6923,4150.7692,4081.5385,4172.3077,4480.5128,4126.1538
3861.5385,4111.2821,4154.8718,4088.7179,4059.4872,4114.8718,4120.5128,4146.1538,4064.6154,4170.2564,4462.5641,4123.0769
3864.6154,4110.2564,4146.1538,4092.3077,4073.3333,4120,4120.5128,4136.9231,4022.5641,4172.3077,4461.0256,4110.7692
3877.9487,4108.2051,4148.2051,4095.3846,4064.6154,4120,4118.9744,4137.9487,4055.3846,4175.3846,4473.8462,4119.4872
3866.1538,4106.1538,4145.641,4095.8974,4038.4615,4105.641,4108.2051,4140.5128,4090.2564,4172.3077,4449.7436,4116.4103
3853.3333,4111.2821,4139.4872,4092.3077,4045.1282,4103.0769,4104.1026,4132.8205,4060,4164.6154,4437.9487,4100.5128
3881.5385,4119.4872,4154.359,4097.9487,4092.8205,4122.0513,4121.0256,4136.9231,4044.1026,4171.2821,4472.3077,4114.8718
3912.3077,4119.4872,4172.3077,4115.3846,4115.3846,4138.9744,4133.3333,4162.0513,4075.8974,4193.3333,4486.6667,4140.5128
3902.5641,4108.2051,4162.5641,4118.9744,4069.7436,4124.1026,4122.5641,4163.0769,4073.8462,4200,4475.8974,4132.8205
3894.8718,4108.7179,4153.8462,4110.2564,4049.2308,4102.0513,4117.9487,4140,4042.0513,4189.7436,4467.6923,4109.2308
3905.641,4116.4103,4158.4615,4109.7436,4076.4103,4114.8718,4125.1282,4132.3077,4041.5385,4177.4359,4459.4872,4105.1282
3902.0513,4104.1026,4149.2308,4105.1282,4071.2821,4136.9231,4122.0513,4137.9487,4047.6923,4165.1282,4448.2051,4106.1538
3903.0769,4099.4872,4150.7692,4108.2051,4061.0256,4127.1795,4118.4615,4145.1282,4053.8462,4167.1795,4452.8205,4112.3077
3922.5641,4114.8718,4169.2308,4131.7949,4086.6667,4108.2051,4125.1282,4156.9231,4066.6667,4189.2308,4463.5897,4135.3846
3921.0256,4112.8205,4162.5641,4136.4103,4104.6154,4118.9744,4127.6923,4158.4615,4062.0513,4190.7692,4452.3077,4128.7179
3906.6667,4104.1026,4145.641,4119.4872,4090.2564,4133.8462,4123.5897,4136.9231,4055.8974,4166.6667,4444.1026,4102.0513
3917.9487,4106.6667,4148.2051,4120,4060.5128,4117.4359,4116.9231,4128.7179,4041.0256,4167.1795,4445.1282,4106.1538
3929.2308,4102.0513,4149.7436,4125.1282,4060,4107.6923,4111.7949,4148.7179,4021.0256,4188.2051,4434.359,4110.2564
3927.1795,4095.8974,4145.641,4122.0513,4084.1026,4119.4872,4117.4359,4156.9231,4047.1795,4186.6667,4440.5128,4112.8205
3926.1538,4099.4872,4146.1538,4122.5641,4059.4872,4110.7692,4123.0769,4137.9487,4066.6667,4168.7179,4455.3846,4117.9487
3924.1026,4104.1026,4137.9487,4122.0513,4033.8462,4097.9487,4118.4615,4130.7692,4040.5128,4161.0256,4440.5128,4103.5897
3933.3333,4107.6923,4129.2308,4126.1538,4089.2308,4112.8205,4118.4615,4147.6923,4047.1795,4172.8205,4418.4615,4099.4872
3939.4872,4110.2564,4126.6667,4133.8462,4121.0256,4126.1538,4123.5897,4150.7692,4047.1795,4178.9744,4409.2308,4103.5897
3928.2051,4101.5385,4117.9487,4123.0769,4074.8718,4119.4872,4120,4135.8974,4001.5385,4153.8462,4409.2308,4084.6154
3928.7179,4100.5128,4125.641,4118.4615,4068.7179,4118.9744,4117.4359,4134.359,4017.9487,4145.1282,4425.1282,4086.6667
3945.1282,4115.8974,4144.1026,4130.7692,4101.5385,4126.1538,4124.1026,4141.5385,4062.0513,4170.2564,4429.7436,4114.359
3944.6154,4109.7436,4140.5128,4131.7949,4088.7179,4120.5128,4121.0256,4137.4359,4035.3846,4171.7949,4409.7436,4106.1538
3935.3846,4092.8205,4132.3077,4118.4615,4068.2051,4109.2308,4114.359,4137.4359,4026.6667,4150.7692,4412.8205,4080.5128
3945.641,4096.4103,4142.5641,4115.3846,4085.1282,4113.8462,4128.2051,4155.8974,4053.3333,4165.1282,4417.9487,4095.3846
3947.1795,4102.0513,4141.0256,4115.8974,4100,4134.8718,4137.9487,4151.7949,4034.359,4181.5385,4393.8462,4109.2308
3926.6667,4103.0769,4121.0256,4108.2051,4085.1282,4134.359,4126.1538,4127.6923,4011.7949,4152.8205,4390.2564,4089.7436
